"","test_data.respon","predRF","predNB","predSVM","predC50"
"20033",4,"4","2",1,"4"
"20034",2,"2","1",5,"2"
"20035",4,"4","1",5,"4"
"20036",5,"5","5",5,"5"
"20037",3,"3","1",5,"3"
"20038",1,"1","1",3,"1"
"20039",2,"2","2",2,"2"
"20040",1,"1","1",1,"1"
"20041",1,"1","1",1,"1"
"20042",3,"3","2",5,"3"
"20043",1,"1","1",3,"1"
"20044",4,"4","4",5,"4"
"20045",1,"1","5",5,"1"
"20046",1,"1","1",1,"1"
"20047",2,"2","1",5,"2"
"20048",3,"3","5",5,"3"
"20049",2,"2","1",5,"2"
"20050",3,"3","1",3,"3"
"20051",2,"2","2",2,"2"
"20052",4,"4","2",5,"4"
"20053",4,"4","2",4,"4"
"20054",2,"2","4",2,"2"
"20055",2,"2","4",3,"2"
"20056",4,"4","5",5,"4"
"20057",4,"4","5",5,"4"
"20058",2,"2","5",5,"2"
"20059",4,"4","4",5,"4"
"20060",1,"1","1",5,"1"
"20061",1,"1","1",5,"1"
"20062",3,"3","1",5,"3"
"20063",1,"1","5",5,"1"
"20064",1,"1","1",1,"1"
"20065",5,"5","5",5,"5"
"20066",3,"3","4",5,"3"
"20067",1,"1","1",3,"1"
"20068",4,"4","5",5,"4"
"20069",2,"2","1",2,"2"
"20070",2,"2","1",5,"2"
"20071",1,"1","1",5,"1"
"20072",4,"4","4",5,"4"
"20073",2,"2","1",5,"2"
"20074",4,"4","5",3,"4"
"20075",1,"1","1",1,"1"
"20076",1,"1","3",5,"1"
"20077",4,"4","1",5,"4"
"20078",4,"4","5",5,"4"
"20079",5,"5","5",5,"5"
"20080",5,"5","5",5,"5"
"20081",3,"3","5",5,"3"
"20082",1,"1","2",1,"1"
"20083",1,"1","1",3,"1"
"20084",2,"2","5",5,"2"
"20085",2,"2","1",3,"2"
"20086",3,"3","2",3,"3"
"20087",5,"5","5",5,"5"
"20088",5,"5","5",5,"4"
"20089",2,"2","4",5,"2"
"20090",3,"3","2",5,"3"
"20091",3,"3","5",5,"3"
"20092",4,"4","4",5,"4"
"20093",3,"3","4",5,"3"
"20094",5,"4","1",5,"2"
"20095",2,"2","1",5,"2"
"20096",4,"4","5",5,"4"
"20097",3,"3","1",2,"3"
"20098",2,"2","4",3,"2"
"20099",1,"1","1",3,"1"
"20100",3,"3","1",5,"3"
"20101",3,"3","5",5,"3"
"20102",5,"5","5",5,"5"
"20103",3,"3","1",1,"3"
"20104",2,"2","1",3,"2"
"20105",2,"2","1",5,"2"
"20106",2,"2","1",5,"2"
"20107",4,"4","5",5,"4"
"20108",1,"1","5",5,"1"
"20109",4,"4","1",3,"4"
"20110",4,"4","5",5,"4"
"20111",3,"3","5",5,"3"
"20112",1,"1","1",3,"1"
"20113",1,"1","3",3,"1"
"20114",2,"2","3",5,"2"
"20115",1,"1","1",1,"1"
"20116",3,"3","5",5,"3"
"20117",4,"4","5",5,"4"
"20118",2,"2","2",3,"2"
"20119",5,"5","5",5,"5"
"20120",2,"2","3",3,"2"
"20121",4,"4","4",4,"4"
"20122",3,"3","5",5,"3"
"20123",2,"2","1",5,"2"
"20124",2,"2","2",5,"2"
"20125",5,"5","5",5,"5"
"20126",5,"5","5",5,"2"
"20127",5,"5","5",5,"5"
"20128",4,"4","1",3,"4"
"20129",5,"5","5",5,"5"
"20130",3,"3","1",5,"3"
"20131",2,"2","2",2,"2"
"20132",4,"4","5",5,"4"
"20133",4,"4","2",4,"4"
"20134",4,"4","2",1,"4"
"20135",1,"1","1",1,"1"
"20136",1,"1","3",3,"1"
"20137",2,"2","5",5,"2"
"20138",5,"5","5",5,"5"
"20139",5,"5","3",5,"5"
"20140",5,"5","2",5,"5"
"20141",5,"5","5",5,"5"
"20142",4,"4","5",5,"4"
"20143",2,"2","1",3,"2"
"20144",2,"2","3",5,"2"
"20145",2,"2","1",3,"2"
"20146",4,"4","5",5,"4"
"20147",3,"3","5",5,"3"
"20148",1,"1","5",5,"1"
"20149",5,"5","5",5,"5"
"20150",4,"4","2",3,"4"
"20151",3,"3","5",5,"3"
"20152",2,"2","5",5,"2"
"20153",2,"2","5",5,"2"
"20154",2,"2","1",3,"2"
"20155",3,"3","5",5,"3"
"20156",2,"2","1",3,"2"
"20157",5,"5","3",1,"5"
"20158",5,"5","5",5,"5"
"20159",3,"3","5",5,"3"
"20160",4,"4","5",5,"4"
"20161",3,"3","1",1,"3"
"20162",4,"4","1",5,"4"
"20163",4,"4","1",4,"4"
"20164",5,"5","5",5,"5"
"20165",3,"3","5",5,"3"
"20166",5,"5","1",5,"5"
"20167",2,"2","2",1,"2"
"20168",2,"2","1",3,"2"
"20169",4,"4","5",5,"4"
"20170",4,"4","4",5,"4"
"20171",4,"4","1",5,"4"
"20172",5,"5","5",5,"5"
"20173",5,"5","5",5,"5"
"20174",5,"4","1",5,"5"
"20175",1,"1","1",5,"1"
"20176",2,"2","1",5,"2"
"20177",2,"2","2",5,"2"
"20178",5,"5","5",5,"5"
"20179",1,"1","3",3,"1"
"20180",3,"3","5",5,"3"
"20181",1,"1","1",5,"1"
"20182",1,"1","4",1,"1"
"20183",2,"2","2",3,"2"
"20184",2,"2","1",3,"2"
"20185",4,"4","2",5,"4"
"20186",2,"2","3",3,"2"
"20187",2,"2","1",3,"2"
"20188",4,"4","5",5,"4"
"20189",3,"3","1",3,"3"
"20190",2,"2","1",5,"2"
"20191",2,"2","3",3,"2"
"20192",1,"1","1",5,"1"
"20193",5,"5","2",5,"5"
"20194",2,"2","1",5,"2"
"20195",3,"3","5",5,"3"
"20196",4,"4","5",5,"4"
"20197",5,"5","2",3,"5"
"20198",4,"4","4",5,"4"
"20199",4,"4","1",5,"4"
"20200",3,"3","1",5,"3"
"20201",1,"1","1",3,"1"
"20202",5,"5","1",1,"5"
"20203",4,"4","5",5,"4"
"20204",5,"5","5",5,"5"
"20205",3,"3","1",1,"3"
"20206",3,"3","3",3,"3"
"20207",3,"3","1",3,"3"
"20208",4,"4","1",5,"4"
"20209",3,"3","5",5,"3"
"20210",4,"4","1",5,"4"
"20211",2,"2","1",5,"2"
"20212",5,"5","5",5,"5"
"20213",5,"5","2",5,"5"
"20214",2,"2","5",5,"2"
"20215",1,"1","1",1,"1"
"20216",3,"3","5",5,"3"
"20217",3,"3","5",5,"3"
"20218",4,"4","5",5,"4"
"20219",3,"3","5",5,"3"
"20220",3,"3","1",5,"3"
"20221",5,"4","4",3,"5"
"20222",2,"2","2",3,"2"
"20223",3,"3","5",5,"3"
"20224",3,"3","5",5,"3"
"20225",2,"2","3",3,"2"
"20226",3,"3","5",5,"3"
"20227",1,"1","2",3,"1"
"20228",5,"5","5",5,"5"
"20229",3,"3","1",5,"3"
"20230",1,"1","4",3,"1"
"20231",3,"3","5",5,"3"
"20232",3,"3","1",1,"3"
"20233",2,"2","5",5,"2"
"20234",2,"2","1",3,"2"
"20235",4,"4","5",5,"4"
"20236",2,"2","2",5,"2"
"20237",4,"4","2",5,"4"
"20238",1,"1","1",3,"1"
"20239",4,"4","1",5,"4"
"20240",2,"2","3",5,"2"
"20241",3,"3","1",3,"3"
"20242",5,"5","5",5,"5"
"20243",4,"4","2",5,"4"
"20244",5,"5","5",5,"5"
"20245",1,"1","1",3,"1"
"20246",4,"4","5",5,"4"
"20247",4,"4","5",5,"4"
"20248",3,"3","1",3,"3"
"20249",5,"5","5",5,"5"
"20250",1,"1","1",5,"1"
"20251",3,"3","1",5,"3"
"20252",4,"4","2",5,"4"
"20253",2,"2","1",2,"2"
"20254",1,"1","5",5,"1"
"20255",1,"1","1",1,"1"
"20256",3,"3","2",5,"3"
"20257",1,"1","1",1,"1"
"20258",1,"1","1",1,"1"
"20259",5,"5","5",4,"5"
"20260",4,"4","2",5,"4"
"20261",4,"4","4",5,"4"
"20262",1,"1","1",5,"1"
"20263",3,"3","1",5,"3"
"20264",2,"2","1",5,"2"
"20265",5,"5","5",5,"5"
"20266",5,"5","5",5,"5"
"20267",4,"4","2",5,"4"
"20268",2,"2","1",5,"2"
"20269",1,"1","5",5,"1"
"20270",4,"4","5",5,"4"
"20271",2,"2","4",1,"2"
"20272",1,"1","1",3,"1"
"20273",4,"4","2",5,"4"
"20274",3,"3","5",5,"3"
"20275",5,"5","5",5,"5"
"20276",4,"4","5",5,"4"
"20277",5,"5","5",5,"5"
"20278",1,"1","1",5,"1"
"20279",1,"1","1",1,"1"
"20280",2,"2","2",2,"2"
"20281",3,"3","1",5,"3"
"20282",5,"5","5",5,"5"
"20283",4,"4","4",5,"4"
"20284",2,"2","3",5,"2"
"20285",4,"4","5",5,"4"
"20286",1,"1","5",5,"1"
"20287",4,"4","1",5,"4"
"20288",4,"4","1",4,"4"
"20289",4,"4","5",5,"4"
"20290",4,"4","5",5,"4"
"20291",5,"5","5",5,"5"
"20292",4,"4","3",4,"4"
"20293",1,"1","2",1,"1"
"20294",4,"4","5",5,"4"
"20295",1,"1","3",5,"1"
"20296",4,"4","5",5,"4"
"20297",3,"3","5",5,"3"
"20298",1,"1","5",5,"1"
"20299",2,"2","1",5,"2"
"20300",2,"2","5",5,"2"
"20301",5,"5","5",5,"5"
"20302",3,"3","5",5,"3"
"20303",4,"4","5",5,"4"
"20304",3,"3","1",5,"3"
"20305",3,"3","5",5,"3"
"20306",5,"5","5",5,"5"
"20307",5,"5","5",5,"5"
"20308",1,"1","1",3,"1"
"20309",2,"2","1",3,"2"
"20310",2,"2","1",5,"2"
"20311",5,"5","5",5,"5"
"20312",2,"2","4",5,"2"
"20313",3,"3","5",5,"3"
"20314",4,"4","1",1,"4"
"20315",1,"1","2",1,"1"
"20316",1,"1","1",3,"1"
"20317",2,"2","1",3,"2"
"20318",3,"3","1",5,"3"
"20319",2,"2","1",1,"2"
"20320",2,"2","1",5,"2"
"20321",4,"4","5",5,"4"
"20322",3,"3","1",3,"3"
"20323",5,"5","5",5,"5"
"20324",5,"5","3",5,"5"
"20325",2,"2","1",5,"2"
"20326",2,"2","4",3,"2"
"20327",4,"4","5",5,"4"
"20328",1,"1","1",5,"1"
"20329",3,"3","5",5,"3"
"20330",5,"5","5",5,"5"
"20331",3,"3","1",5,"3"
"20332",1,"1","1",3,"1"
"20333",5,"5","5",5,"5"
"20334",1,"1","1",3,"1"
"20335",5,"5","5",5,"5"
"20336",3,"3","1",3,"3"
"20337",2,"2","1",1,"2"
"20338",2,"2","1",5,"2"
"20339",5,"5","5",5,"5"
"20340",3,"3","5",5,"3"
"20341",1,"1","4",5,"1"
"20342",2,"2","1",3,"2"
"20343",4,"4","2",2,"4"
"20344",4,"4","5",5,"4"
"20345",3,"3","1",1,"3"
"20346",2,"2","1",5,"2"
"20347",5,"5","1",5,"5"
"20348",1,"1","2",5,"1"
"20349",2,"2","2",1,"2"
"20350",1,"1","5",5,"1"
"20351",4,"4","5",5,"4"
"20352",2,"2","1",5,"2"
"20353",2,"2","2",1,"2"
"20354",5,"5","5",5,"5"
"20355",4,"4","5",5,"4"
"20356",5,"5","5",5,"5"
"20357",3,"3","5",5,"3"
"20358",4,"4","1",5,"4"
"20359",3,"3","3",5,"3"
"20360",5,"5","4",5,"5"
"20361",4,"4","5",5,"4"
"20362",4,"4","5",5,"4"
"20363",4,"4","1",5,"4"
"20364",2,"2","5",5,"2"
"20365",3,"3","1",5,"3"
"20366",2,"2","2",3,"2"
"20367",5,"5","4",5,"5"
"20368",1,"1","1",1,"1"
"20369",1,"1","1",1,"1"
"20370",4,"4","2",4,"4"
"20371",2,"2","1",5,"2"
"20372",5,"5","5",5,"5"
"20373",5,"5","5",5,"5"
"20374",4,"4","4",5,"4"
"20375",5,"5","5",5,"5"
"20376",4,"4","2",3,"4"
"20377",2,"2","1",5,"2"
"20378",2,"2","1",5,"2"
"20379",2,"2","3",3,"2"
"20380",5,"5","5",5,"5"
"20381",5,"5","5",5,"5"
"20382",3,"5","1",5,"5"
"20383",5,"5","5",5,"5"
"20384",3,"3","5",5,"3"
"20385",2,"2","4",3,"2"
"20386",3,"3","5",5,"3"
"20387",5,"5","5",5,"5"
"20388",2,"2","1",5,"2"
"20389",3,"3","1",5,"3"
"20390",2,"2","2",3,"2"
"20391",4,"4","5",5,"4"
"20392",4,"4","5",5,"4"
"20393",4,"4","4",5,"4"
"20394",5,"5","5",5,"5"
"20395",5,"5","1",5,"2"
"20396",2,"2","1",5,"2"
"20397",2,"2","1",3,"2"
"20398",2,"2","4",1,"2"
"20399",5,"5","5",5,"5"
"20400",2,"2","1",5,"2"
"20401",3,"3","4",3,"3"
"20402",1,"1","1",3,"1"
"20403",1,"1","4",1,"1"
"20404",1,"1","1",5,"1"
"20405",5,"5","5",5,"5"
"20406",3,"3","4",5,"3"
"20407",1,"1","5",5,"1"
"20408",2,"2","1",5,"2"
"20409",1,"1","1",3,"1"
"20410",4,"4","5",5,"4"
"20411",5,"5","5",5,"5"
"20412",1,"1","3",1,"1"
"20413",4,"4","1",1,"4"
"20414",3,"3","5",5,"3"
"20415",3,"3","5",5,"3"
"20416",1,"1","3",1,"1"
"20417",4,"4","2",5,"4"
"20418",4,"4","2",5,"4"
"20419",2,"2","2",3,"2"
"20420",1,"1","2",3,"1"
"20421",3,"3","5",5,"3"
"20422",5,"5","5",1,"5"
"20423",5,"5","5",5,"5"
"20424",5,"5","1",5,"5"
"20425",5,"5","5",5,"5"
"20426",2,"2","2",1,"2"
"20427",4,"4","1",5,"4"
"20428",4,"4","2",4,"4"
"20429",4,"4","3",5,"4"
"20430",1,"1","1",5,"1"
"20431",1,"1","1",1,"1"
"20432",1,"1","2",5,"1"
"20433",4,"4","5",5,"4"
"20434",3,"3","5",5,"3"
"20435",4,"4","5",5,"4"
"20436",1,"1","3",3,"1"
"20437",4,"4","5",5,"4"
"20438",2,"2","5",5,"2"
"20439",3,"3","5",5,"3"
"20440",4,"4","5",5,"4"
"20441",3,"3","2",3,"3"
"20442",1,"1","1",1,"1"
"20443",4,"4","5",5,"4"
"20444",5,"5","5",5,"5"
"20445",4,"4","1",5,"4"
"20446",2,"2","1",5,"2"
"20447",3,"3","5",5,"3"
"20448",5,"5","3",5,"5"
"20449",3,"3","5",5,"3"
"20450",3,"3","1",5,"3"
"20451",3,"3","1",5,"3"
"20452",3,"3","5",5,"3"
"20453",4,"4","4",5,"4"
"20454",1,"1","1",1,"1"
"20455",5,"5","5",5,"5"
"20456",4,"4","1",5,"1"
"20457",3,"3","1",3,"3"
"20458",2,"2","2",5,"2"
"20459",3,"3","5",5,"3"
"20460",3,"3","5",5,"5"
"20461",1,"1","1",3,"1"
"20462",5,"5","5",5,"5"
"20463",1,"1","5",5,"1"
"20464",5,"5","5",5,"5"
"20465",5,"5","5",5,"5"
"20466",4,"4","4",5,"4"
"20467",5,"5","5",5,"5"
"20468",1,"1","4",1,"1"
"20469",4,"4","3",3,"4"
"20470",1,"1","1",1,"1"
"20471",1,"1","1",1,"1"
"20472",1,"1","1",3,"1"
"20473",4,"4","5",5,"4"
"20474",1,"1","1",5,"1"
"20475",2,"2","4",5,"2"
"20476",3,"3","5",5,"3"
"20477",2,"2","4",3,"2"
"20478",4,"4","5",5,"4"
"20479",3,"3","5",5,"3"
"20480",3,"3","5",5,"3"
"20481",2,"2","1",5,"2"
"20482",2,"2","2",3,"2"
"20483",2,"2","1",5,"2"
"20484",5,"5","5",5,"5"
"20485",5,"5","3",5,"5"
"20486",3,"3","1",5,"3"
"20487",5,"5","5",5,"5"
"20488",3,"3","5",5,"3"
"20489",2,"2","1",5,"2"
"20490",4,"4","5",5,"4"
"20491",4,"4","1",5,"4"
"20492",5,"5","5",5,"5"
"20493",2,"2","1",3,"2"
"20494",2,"2","1",3,"2"
"20495",3,"3","2",1,"3"
"20496",5,"5","5",5,"5"
"20497",3,"3","5",5,"3"
"20498",4,"4","5",5,"4"
"20499",4,"4","5",5,"4"
"20500",2,"2","5",5,"2"
"20501",2,"2","2",2,"2"
"20502",5,"5","5",5,"5"
"20503",4,"4","4",5,"4"
"20504",4,"4","5",5,"4"
"20505",2,"2","2",5,"2"
"20506",2,"2","2",5,"2"
"20507",2,"2","5",5,"2"
"20508",5,"5","5",5,"5"
"20509",3,"3","5",5,"3"
"20510",5,"5","5",5,"5"
"20511",4,"4","5",5,"4"
"20512",1,"1","1",5,"1"
"20513",3,"3","1",3,"3"
"20514",2,"2","1",2,"2"
"20515",1,"1","2",5,"1"
"20516",1,"1","1",1,"1"
"20517",1,"1","1",5,"1"
"20518",2,"2","5",5,"2"
"20519",5,"5","5",5,"5"
"20520",5,"5","5",5,"5"
"20521",1,"1","1",5,"1"
"20522",5,"5","1",4,"5"
"20523",4,"4","5",5,"4"
"20524",3,"3","1",5,"3"
"20525",5,"5","5",5,"5"
"20526",2,"2","4",3,"2"
"20527",5,"5","4",3,"5"
"20528",2,"2","1",5,"2"
"20529",2,"2","3",3,"2"
"20530",1,"1","1",1,"1"
"20531",1,"1","1",3,"1"
"20532",2,"2","1",5,"2"
"20533",3,"3","5",5,"3"
"20534",3,"3","4",5,"3"
"20535",3,"3","5",5,"3"
"20536",4,"4","2",1,"4"
"20537",4,"4","1",1,"4"
"20538",3,"3","5",5,"3"
"20539",3,"3","5",5,"3"
"20540",4,"4","2",5,"4"
"20541",3,"3","1",1,"3"
"20542",3,"3","2",1,"3"
"20543",3,"3","2",1,"3"
"20544",5,"5","1",5,"5"
"20545",4,"4","4",5,"4"
"20546",3,"3","1",5,"3"
"20547",1,"1","2",5,"1"
"20548",1,"1","1",3,"1"
"20549",4,"4","2",1,"4"
"20550",5,"5","1",5,"5"
"20551",1,"1","1",3,"1"
"20552",4,"4","5",5,"4"
"20553",4,"4","5",5,"4"
"20554",1,"1","1",1,"1"
"20555",3,"3","1",3,"1"
"20556",1,"1","4",1,"1"
"20557",5,"5","5",5,"5"
"20558",4,"4","5",5,"4"
"20559",4,"4","5",5,"4"
"20560",3,"3","1",1,"3"
"20561",4,"4","5",5,"4"
"20562",1,"1","1",3,"1"
"20563",4,"4","4",5,"4"
"20564",4,"4","2",4,"4"
"20565",1,"1","1",5,"1"
"20566",2,"2","1",5,"2"
"20567",1,"1","1",5,"1"
"20568",1,"1","3",5,"1"
"20569",1,"1","1",3,"1"
"20570",5,"5","5",5,"5"
"20571",1,"1","1",1,"1"
"20572",2,"2","2",2,"2"
"20573",1,"1","5",5,"1"
"20574",5,"5","5",5,"5"
"20575",5,"5","1",3,"5"
"20576",5,"5","5",5,"5"
"20577",1,"1","1",3,"1"
"20578",5,"5","5",5,"5"
"20579",3,"3","1",3,"3"
"20580",3,"3","5",5,"3"
"20581",4,"4","5",5,"4"
"20582",4,"4","1",3,"4"
"20583",5,"5","2",5,"1"
"20584",2,"2","1",3,"2"
"20585",5,"5","5",5,"5"
"20586",1,"1","1",5,"1"
"20587",4,"4","1",5,"4"
"20588",5,"5","2",3,"5"
"20589",4,"4","1",5,"4"
"20590",1,"1","5",5,"1"
"20591",5,"5","5",5,"5"
"20592",2,"2","2",3,"2"
"20593",3,"3","5",5,"3"
"20594",1,"1","1",5,"1"
"20595",5,"5","5",5,"5"
"20596",4,"4","1",4,"4"
"20597",4,"4","1",5,"4"
"20598",1,"1","1",1,"1"
"20599",2,"2","2",5,"2"
"20600",4,"4","1",1,"4"
"20601",4,"4","4",5,"4"
"20602",5,"5","5",5,"5"
"20603",5,"5","4",4,"5"
"20604",5,"5","1",5,"5"
"20605",1,"1","4",3,"1"
"20606",2,"2","4",1,"2"
"20607",4,"4","4",5,"4"
"20608",5,"5","1",5,"5"
"20609",2,"2","4",5,"2"
"20610",5,"5","5",5,"5"
"20611",2,"2","1",5,"2"
"20612",5,"5","2",2,"5"
"20613",5,"5","2",5,"5"
"20614",5,"5","5",5,"5"
"20615",2,"2","1",3,"2"
"20616",4,"4","5",5,"4"
"20617",2,"2","5",5,"2"
"20618",1,"1","1",3,"1"
"20619",1,"1","1",5,"1"
"20620",3,"3","1",5,"3"
"20621",5,"5","5",5,"5"
"20622",3,"3","5",5,"3"
"20623",2,"2","2",1,"2"
"20624",4,"4","5",5,"4"
"20625",3,"3","5",5,"3"
"20626",5,"5","5",5,"5"
"20627",1,"1","5",5,"1"
"20628",1,"1","1",3,"1"
"20629",5,"5","5",5,"5"
"20630",5,"5","5",5,"5"
"20631",2,"2","1",3,"2"
"20632",4,"4","5",5,"4"
"20633",1,"1","1",5,"1"
"20634",5,"5","5",5,"5"
"20635",1,"1","1",1,"1"
"20636",3,"3","5",5,"3"
"20637",2,"2","1",5,"2"
"20638",4,"4","4",5,"4"
"20639",1,"1","1",3,"1"
"20640",2,"2","1",5,"2"
"20641",5,"5","5",5,"5"
"20642",1,"1","1",3,"1"
"20643",2,"2","1",5,"2"
"20644",3,"3","1",3,"3"
"20645",4,"4","5",5,"4"
"20646",5,"5","5",5,"5"
"20647",1,"1","1",1,"1"
"20648",1,"1","2",3,"1"
"20649",2,"2","1",5,"2"
"20650",5,"5","4",5,"5"
"20651",2,"2","1",5,"2"
"20652",5,"5","5",5,"5"
"20653",5,"5","5",5,"5"
"20654",2,"2","2",5,"2"
"20655",4,"4","5",5,"4"
"20656",2,"2","2",3,"2"
"20657",4,"4","2",5,"4"
"20658",3,"3","1",1,"3"
"20659",4,"4","5",5,"4"
"20660",5,"5","5",5,"5"
"20661",5,"5","5",5,"5"
"20662",3,"3","5",5,"3"
"20663",1,"1","2",1,"1"
"20664",2,"2","1",5,"2"
"20665",1,"1","1",3,"1"
"20666",2,"2","1",5,"2"
"20667",5,"5","4",5,"5"
"20668",1,"1","5",5,"1"
"20669",2,"2","2",5,"2"
"20670",4,"4","1",5,"4"
"20671",1,"1","5",5,"1"
"20672",3,"3","1",5,"3"
"20673",3,"3","2",1,"3"
"20674",5,"5","1",3,"5"
"20675",3,"3","1",5,"3"
"20676",1,"1","1",3,"1"
"20677",4,"4","5",5,"4"
"20678",4,"4","1",1,"4"
"20679",1,"1","1",1,"1"
"20680",2,"2","1",5,"2"
"20681",5,"5","5",5,"5"
"20682",4,"4","1",4,"4"
"20683",3,"3","5",5,"3"
"20684",5,"5","5",5,"5"
"20685",5,"5","5",5,"5"
"20686",5,"5","5",4,"5"
"20687",2,"2","2",3,"2"
"20688",4,"4","1",4,"4"
"20689",5,"5","1",5,"5"
"20690",4,"4","4",5,"4"
"20691",3,"3","5",5,"3"
"20692",2,"2","5",5,"2"
"20693",5,"5","1",5,"5"
"20694",4,"4","5",5,"4"
"20695",4,"4","5",5,"4"
"20696",4,"4","5",5,"4"
"20697",5,"5","5",5,"5"
"20698",5,"5","5",5,"5"
"20699",1,"1","1",3,"1"
"20700",2,"2","1",5,"2"
"20701",5,"5","5",5,"5"
"20702",3,"3","2",3,"3"
"20703",2,"2","2",2,"2"
"20704",3,"3","5",5,"3"
"20705",1,"1","1",5,"1"
"20706",2,"2","3",5,"2"
"20707",1,"1","2",3,"1"
"20708",2,"2","4",3,"2"
"20709",3,"3","2",3,"3"
"20710",1,"1","1",3,"1"
"20711",5,"5","4",5,"5"
"20712",3,"3","1",5,"3"
"20713",1,"1","3",1,"1"
"20714",3,"3","5",5,"3"
"20715",1,"1","1",1,"1"
"20716",2,"2","2",5,"2"
"20717",4,"4","2",2,"4"
"20718",5,"5","5",5,"5"
"20719",1,"1","2",3,"1"
"20720",2,"2","1",2,"2"
"20721",2,"2","1",1,"2"
"20722",2,"2","2",1,"2"
"20723",5,"5","3",1,"5"
"20724",2,"2","1",3,"2"
"20725",4,"4","2",4,"4"
"20726",5,"5","1",1,"5"
"20727",4,"4","5",5,"4"
"20728",5,"5","5",5,"5"
"20729",2,"2","1",5,"2"
"20730",3,"3","3",5,"3"
"20731",4,"4","5",5,"4"
"20732",3,"3","2",3,"3"
"20733",5,"5","5",5,"5"
"20734",4,"4","5",5,"4"
"20735",4,"4","4",5,"4"
"20736",1,"1","1",5,"1"
"20737",5,"3","1",5,"3"
"20738",5,"5","5",5,"5"
"20739",5,"5","5",5,"5"
"20740",4,"4","5",5,"4"
"20741",1,"1","1",1,"1"
"20742",2,"2","1",5,"2"
"20743",2,"2","5",5,"2"
"20744",2,"2","1",5,"2"
"20745",2,"2","1",5,"2"
"20746",4,"4","5",5,"4"
"20747",5,"5","3",5,"5"
"20748",1,"1","1",1,"1"
"20749",4,"4","5",5,"4"
"20750",3,"3","5",5,"3"
"20751",1,"1","1",3,"1"
"20752",1,"1","5",1,"1"
"20753",1,"1","1",3,"1"
"20754",1,"1","1",5,"1"
"20755",1,"1","1",3,"1"
"20756",4,"4","5",5,"4"
"20757",3,"3","5",5,"3"
"20758",5,"5","4",5,"5"
"20759",5,"5","5",5,"5"
"20760",1,"1","1",1,"1"
"20761",3,"3","2",3,"3"
"20762",1,"1","1",3,"1"
"20763",1,"1","1",1,"1"
"20764",1,"1","1",5,"1"
"20765",2,"2","2",3,"2"
"20766",3,"3","1",1,"3"
"20767",1,"1","1",1,"1"
"20768",3,"3","1",5,"3"
"20769",2,"2","1",5,"2"
"20770",3,"3","1",5,"3"
"20771",3,"3","1",3,"3"
"20772",4,"4","3",1,"4"
"20773",1,"1","1",1,"1"
"20774",4,"4","4",3,"4"
"20775",4,"4","5",5,"4"
"20776",4,"4","3",5,"4"
"20777",3,"3","1",5,"3"
"20778",4,"4","5",5,"4"
"20779",1,"1","1",5,"1"
"20780",2,"2","1",3,"2"
"20781",2,"2","5",5,"2"
"20782",3,"3","5",5,"3"
"20783",2,"2","2",2,"2"
"20784",5,"5","4",5,"5"
"20785",5,"5","5",5,"5"
"20786",2,"2","5",5,"2"
"20787",1,"1","1",3,"1"
"20788",5,"5","5",5,"5"
"20789",4,"4","4",5,"4"
"20790",1,"1","1",1,"1"
"20791",4,"4","5",5,"4"
"20792",4,"4","5",5,"4"
"20793",4,"4","1",5,"4"
"20794",3,"3","1",5,"3"
"20795",5,"5","5",5,"5"
"20796",4,"4","2",5,"4"
"20797",4,"4","4",5,"4"
"20798",4,"4","1",3,"4"
"20799",2,"2","1",3,"2"
"20800",4,"4","5",5,"4"
"20801",4,"4","5",5,"4"
"20802",3,"3","5",5,"3"
"20803",3,"3","4",3,"3"
"20804",4,"4","1",5,"4"
"20805",4,"4","5",5,"4"
"20806",1,"1","1",5,"1"
"20807",1,"1","5",5,"1"
"20808",4,"4","1",5,"4"
"20809",1,"1","2",5,"1"
"20810",5,"5","5",5,"5"
"20811",1,"1","1",3,"1"
"20812",3,"3","1",3,"3"
"20813",5,"5","5",5,"5"
"20814",3,"3","4",3,"3"
"20815",5,"5","5",5,"5"
"20816",1,"1","1",1,"1"
"20817",5,"5","5",5,"5"
"20818",5,"5","5",5,"5"
"20819",1,"1","1",5,"1"
"20820",1,"1","1",3,"1"
"20821",2,"2","1",5,"2"
"20822",1,"1","1",5,"1"
"20823",5,"5","5",5,"5"
"20824",4,"4","4",5,"4"
"20825",2,"2","1",3,"2"
"20826",4,"4","5",5,"4"
"20827",2,"2","1",3,"2"
"20828",5,"5","2",5,"3"
"20829",5,"5","5",5,"5"
"20830",2,"2","1",5,"2"
"20831",2,"2","5",5,"2"
"20832",2,"2","1",3,"2"
"20833",2,"2","1",5,"2"
"20834",3,"3","1",1,"3"
"20835",1,"1","1",1,"1"
"20836",4,"4","5",5,"4"
"20837",4,"4","5",5,"4"
"20838",1,"1","1",1,"1"
"20839",5,"5","5",5,"5"
"20840",3,"3","4",2,"3"
"20841",4,"4","1",4,"4"
"20842",1,"1","4",3,"1"
"20843",5,"5","5",5,"5"
"20844",1,"1","1",5,"1"
"20845",1,"1","4",5,"1"
"20846",1,"1","1",3,"1"
"20847",1,"1","1",5,"1"
"20848",1,"1","1",5,"1"
"20849",5,"5","5",5,"5"
"20850",5,"5","5",5,"5"
"20851",5,"5","5",5,"5"
"20852",2,"2","1",5,"2"
"20853",5,"5","5",5,"5"
