source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
local wisdom,kebijaksanaan lokal,18,280.707,15.5948333333,10.1045,31,1.72222222222,2.0,4,0.222222222222,0.0,2,12,18,8,2,2.0,15.3333333333,10,2,14,2.21329828206,2,26.166,13.083,13.083,2,1.0,1.0,2,1.0,1.0,2,19,2,0,17,0.426608187135,3.0,5.0
saddened,menjadi sedih,12,262.034,21.8361666667,12.2665,18,1.5,2.0,1,0.0833333333333,0.0,1,8,12,5,1,1.25,9.16666666667,4,1,11,2.08496250072,1,6.123,6.123,6.123,1,1.0,1.0,0,0.0,0.0,2,13,1,0,9,0.626068376068,3.0,5.0
hydropower facilities,fasilitas pembangkit listrik tenaga air,15,307.102,20.4734666667,16.159,27,1.8,2.0,3,0.2,0.0,2,21,15,8,2,3.4,24.2,8,3,20,2.30689059561,1,43.379,43.379,43.379,2,2.0,2.0,0,0.0,0.0,5,39,1,0,32,0.496947496947,3.0,5.0
passengers disembarked,para penumpang turun,16,340.77,21.298125,17.618,27,1.6875,2.0,2,0.125,0.0,2,22,16,6,2,2.125,17.6875,7,2,15,2.1467822216,1,29.727,29.727,29.727,2,2.0,2.0,0,0.0,0.0,3,20,1,0,18,0.551515151515,3.0,5.0
reserve funds,penerimaan bantuan,19,439.648,23.1393684211,15.681,26,1.36842105263,1.0,5,0.263157894737,0.0,2,13,19,10,1,2.15789473684,15.0526315789,10,2,13,2.49954430561,1,12.684,12.684,12.684,1,1.0,1.0,1,1.0,1.0,2,18,1,0,13,0.487179487179,3.0,1.0
someone captured,bidikan seseorang,15,233.291,15.5527333333,11.128,25,1.66666666667,2.0,2,0.133333333333,0.0,2,16,15,5,1,2.06666666667,19.6,5,2,20,2.04194603221,1,10.778,10.778,10.778,0,0.0,0.0,2,2.0,2.0,2,17,1,0,15,0.464869281046,3.0,2.0
manufactured goods,komoditas,14,273.846,19.5604285714,19.134,22,1.57142857143,2.0,3,0.214285714286,0.0,2,18,14,9,1,2.14285714286,19.0,4,2,24,2.95021206491,1,10.328,10.328,10.328,0,0.0,0.0,2,2.0,2.0,1,9,1,0,16,0.472222222222,3.0,1.0
local authority for disaster management,otoritas lokal untuk penanganan bencana,18,583.853,32.4362777778,21.9835,28,1.55555555556,2.0,5,0.277777777778,0.0,5,39,18,13,4,5.11111111111,39.7777777778,6,5,38,3.30827083454,1,19.544,19.544,19.544,2,2.0,2.0,0,0.0,0.0,5,39,1,0,32,0.636752136752,3.0,5.0
footage,durasi film,15,404.343,26.9562,14.33,27,1.8,2.0,1,0.0666666666667,0.0,1,7,15,7,0,1.26666666667,8.13333333333,7,1,7,2.33012496531,1,78.446,78.446,78.446,1,1.0,1.0,1,1.0,1.0,2,11,1,0,11,0.411255411255,3.0,1.0
mutual accountability,akuntabilitas dua arah,14,412.623,29.4730714286,19.169,21,1.5,2.0,4,0.285714285714,0.0,2,21,14,9,2,2.28571428571,20.9285714286,5,2,21,2.83523774531,1,25.012,25.012,25.012,1,1.0,1.0,1,1.0,1.0,3,22,1,0,19,0.582806082806,3.0,5.0
anthropogenic hazards,bahaya yang mengancam manusia,9,168.11,18.6788888889,14.842,17,1.88888888889,2.0,0,0.0,0.0,2,21,9,5,2,2.66666666667,23.7777777778,5,2,19,1.87996494873,1,50.641,50.641,50.641,2,2.0,2.0,0,0.0,0.0,4,29,1,0,22,0.513161168334,2.0,2.0
traditional knowledge,pengetahuan lokal,23,390.523,16.9792608696,11.812,43,1.86956521739,2.0,0,0.0,0.0,2,21,23,4,2,2.04347826087,22.347826087,20,2,23,0.765363612677,1,8.178,8.178,8.178,2,2.0,2.0,0,0.0,0.0,2,17,1,0,17,0.554808590103,3.0,5.0
traditional practices,traditional practices,14,276.001,19.7143571429,13.6775,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,21,14,7,2,2.14285714286,21.0714285714,7,2,19,2.26082031817,1,12.607,12.607,12.607,1,1.0,1.0,1,1.0,1.0,2,21,1,0,0,1.0,3.0,2.0
gender-sensitive topics,topik mengenai gender yang bersifat sensitif,14,527.963,37.7116428571,30.5035,23,1.64285714286,2.0,2,0.142857142857,0.0,2,23,14,11,2,3.78571428571,26.5,4,3,21,3.23592635063,1,40.431,40.431,40.431,2,2.0,2.0,0,0.0,0.0,6,44,1,0,33,0.594740309271,2.0,1.0
residual risk management,pengelolaan risiko residual,14,412.145,29.4389285714,25.8755,24,1.71428571429,2.0,2,0.142857142857,0.0,3,24,14,13,2,3.14285714286,25.7142857143,2,3,28,3.6644977792,1,6.778,6.778,6.778,2,2.0,2.0,0,0.0,0.0,3,27,1,0,21,0.60725308642,1.0,5.0
flood emergency,banjir darurat,19,188.735,9.93342105263,8.896,37,1.94736842105,2.0,0,0.0,0.0,2,15,19,6,1,2.10526315789,15.6842105263,13,2,14,1.6107845484,1,5.79,5.79,5.79,2,2.0,2.0,0,0.0,0.0,2,14,1,0,14,0.360317460317,3.0,1.0
physical impact,kerusakan fisik,17,343.683,20.2166470588,10.87,30,1.76470588235,2.0,2,0.117647058824,0.0,2,15,17,5,2,2.05882352941,12.6470588235,13,2,12,1.2577148215,1,32.662,32.662,32.662,2,2.0,2.0,0,0.0,0.0,2,15,1,0,13,0.488888888889,3.0,2.0
foster grandparent,membantu orangtua,11,508.793,46.2539090909,45.142,17,1.54545454545,2.0,4,0.363636363636,0.0,2,18,11,9,2,2.81818181818,18.2727272727,2,2,18,3.095795255,1,75.596,75.596,75.596,2,2.0,2.0,0,0.0,0.0,2,17,1,0,16,0.631511190335,3.0,1.0
dispersed populations,penyebaran populasi,12,261.187,21.7655833333,20.8445,20,1.66666666667,2.0,2,0.166666666667,0.0,2,21,12,5,2,2.16666666667,18.6666666667,6,2,17,1.95914791703,2,40.406,20.203,20.203,3,1.5,1.5,1,0.5,0.5,2,19,2,0,13,0.639547586916,3.0,5.0
social goals,sasaran sosial,22,294.422,13.3828181818,9.9615,36,1.63636363636,2.0,3,0.136363636364,0.0,2,12,22,4,1,2.0,13.7272727273,19,2,13,0.790766947936,1,22.409,22.409,22.409,2,2.0,2.0,0,0.0,0.0,2,14,1,0,9,0.599206349206,3.0,5.0
steel ties,ikatan kuat,18,318.961,17.7200555556,15.728,28,1.55555555556,2.0,5,0.277777777778,0.0,2,10,18,10,0,2.22222222222,12.7222222222,7,2,11,2.8140154483,1,18.824,18.824,18.824,1,1.0,1.0,0,0.0,0.0,2,11,1,0,10,0.524242424242,3.0,5.0
common diseases in emergencies,penyakit yang umum ditemukan pada kegawatdaruratan,14,452.255,32.3039285714,20.018,26,1.85714285714,2.0,2,0.142857142857,0.0,4,30,14,11,3,5.35714285714,37.5714285714,3,5,35,3.32486295762,1,14.161,14.161,14.161,2,2.0,2.0,0,0.0,0.0,6,50,1,0,42,0.505185185185,3.0,5.0
victims lost,kehilangan korban,14,170.209,12.1577857143,8.4435,27,1.92857142857,2.0,0,0.0,0.0,2,12,14,5,1,2.07142857143,14.6428571429,10,2,13,1.43454914,1,34.742,34.742,34.742,2,2.0,2.0,0,0.0,0.0,2,17,1,0,14,0.43954248366,3.0,3.0
case management,oraganisasi kelompok kusus,18,390.551,21.6972777778,9.281,32,1.77777777778,2.0,1,0.0555555555556,0.0,2,15,18,6,1,2.05555555556,16.1111111111,11,2,15,1.79166748438,1,48.784,48.784,48.784,0,0.0,0.0,1,1.0,1.0,3,26,1,0,22,0.537606837607,3.0,1.0
legal services,hukum,19,376.867,19.8351052632,12.472,33,1.73684210526,2.0,1,0.0526315789474,0.0,2,14,19,8,2,2.10526315789,14.5263157895,9,2,13,2.59546184424,1,10.885,10.885,10.885,1,1.0,1.0,1,1.0,1.0,1,5,1,0,14,0.0,3.0,1.0
dead torrential,kematian massal,11,426.84,38.8036363636,31.714,11,1.0,1.0,8,0.727272727273,1.0,2,15,11,9,1,2.45454545455,16.3636363636,2,3,20,3.095795255,1,36.554,36.554,36.554,1,1.0,1.0,0,0.0,0.0,2,15,1,0,12,0.596825396825,1.0,3.0
enforcement official,dukungan resmi,14,346.708,24.7648571429,21.778,24,1.71428571429,2.0,2,0.142857142857,0.0,2,20,14,8,2,2.57142857143,18.8571428571,6,3,21,2.55665670746,1,13.558,13.558,13.558,1,1.0,1.0,0,0.0,0.0,2,14,1,0,17,0.521428571429,3.0,1.0
girl died,anak perempuan mati,16,198.232,12.3895,9.0035,28,1.75,2.0,2,0.125,0.0,2,9,16,10,0,2.6875,19.5625,4,3,24,3.0,1,8.661,8.661,8.661,1,1.0,1.0,0,0.0,0.0,3,19,1,0,17,0.385964912281,1.0,5.0
infrequent disasters,musibah yang jarang terjadi,11,243.009,22.0917272727,16.806,20,1.81818181818,2.0,1,0.0909090909091,0.0,2,20,11,8,2,3.18181818182,22.1818181818,4,3,22,2.73215889136,1,19.818,19.818,19.818,2,2.0,2.0,0,0.0,0.0,4,27,1,0,21,0.53125701459,3.0,5.0
peer,teman sekolah,16,257.009,16.0630625,13.6435,30,1.875,2.0,2,0.125,0.0,1,4,16,7,0,1.1875,6.9375,6,1,5,2.48345859334,1,25.578,25.578,25.578,1,1.0,1.0,1,1.0,1.0,2,13,1,0,11,0.551282051282,3.0,3.0
non-structural measures,ukuran tidak strukural,13,337.99,25.9992307692,18.493,23,1.76923076923,2.0,2,0.153846153846,0.0,2,23,13,7,2,2.69230769231,24.0,4,2,23,2.56544837182,1,83.735,83.735,83.735,2,2.0,2.0,0,0.0,0.0,3,22,1,0,19,0.581686429513,1.0,1.0
resilient city,kota yang bertahan,17,475.971,27.9982941176,19.968,27,1.58823529412,2.0,5,0.294117647059,0.0,2,14,17,11,1,3.17647058824,17.6470588235,5,3,17,3.1692486957,1,9.04,9.04,9.04,2,2.0,2.0,0,0.0,0.0,3,18,1,0,15,0.420634920635,2.0,5.0
affected flooding,dampak banjir,11,158.372,14.3974545455,12.258,14,1.27272727273,1.0,6,0.545454545455,1.0,2,17,11,6,2,2.27272727273,16.9090909091,4,2,14,2.36852252773,1,6.349,6.349,6.349,1,1.0,1.0,1,1.0,1.0,2,13,1,0,15,0.426244343891,1.0,2.0
tornado damage,kerusakan yang diakibatkan oleh tornado,18,357.408,19.856,13.215,32,1.77777777778,2.0,1,0.0555555555556,0.0,2,14,18,12,1,2.94444444444,22.2777777778,7,2,17,3.07817586509,1,5.885,5.885,5.885,2,2.0,2.0,0,0.0,0.0,5,39,1,0,31,0.513431013431,1.0,3.0
people injured,korban luka,16,196.248,12.2655,10.0345,28,1.75,2.0,1,0.0625,0.0,2,14,16,7,1,2.1875,16.8125,6,2,19,2.30503653258,1,14.574,14.574,14.574,2,2.0,2.0,0,0.0,0.0,2,11,1,0,12,0.537229437229,3.0,5.0
help affected,pura-pura menolong,12,286.544,23.8786666667,16.3835,18,1.5,1.5,4,0.333333333333,0.0,2,13,12,11,1,2.75,21.0,2,4,28,3.41829583405,1,21.453,21.453,21.453,2,2.0,2.0,0,0.0,0.0,2,18,1,0,15,0.426638176638,1.0,1.0
emergency life skills,ilmu hidup darurat,16,424.604,26.53775,21.957,26,1.625,2.0,3,0.1875,0.0,3,21,16,12,1,3.1875,26.375,3,3,26,3.45281953111,1,10.15,10.15,10.15,2,2.0,2.0,0,0.0,0.0,3,18,1,0,20,0.438624338624,3.0,3.0
non communicable diseases,penyakit yang tak bernama,13,340.332,26.1793846154,22.198,20,1.53846153846,2.0,6,0.461538461538,0.0,3,25,13,6,2,3.23076923077,23.4615384615,8,3,22,1.85428587199,1,33.069,33.069,33.069,0,0.0,0.0,2,2.0,2.0,4,25,1,0,23,0.462222222222,1.0,1.0
restore,"mengembalikan, memulihkan",12,144.294,12.0245,11.8125,21,1.75,2.0,2,0.166666666667,0.0,1,7,12,7,1,1.08333333333,13.6666666667,4,1,13,2.52205520887,1,13.386,13.386,13.386,2,2.0,2.0,0,0.0,0.0,2,25,1,0,23,0.455238095238,3.0,5.0
contingency planning,perencanaan tentang kemungkinan,11,478.989,43.5444545455,25.233,15,1.36363636364,1.0,4,0.363636363636,0.0,2,20,11,10,2,2.27272727273,21.0,2,2,20,3.27761343682,1,54.454,54.454,54.454,2,2.0,2.0,0,0.0,0.0,3,31,1,0,22,0.611290322581,3.0,3.0
economic costs of damages,biaya kerusakan ekonomi,14,398.897,28.4926428571,21.374,20,1.42857142857,1.5,3,0.214285714286,0.0,4,25,14,13,2,3.42857142857,24.3571428571,2,4,28,3.6644977792,1,7.705,7.705,7.705,1,1.0,1.0,0,0.0,0.0,3,23,1,0,23,0.500579710145,3.0,5.0
catastrophe bonds,obligasi bencana alam,4,212.978,53.2445,59.1225,6,1.5,2.0,2,0.5,0.0,2,17,4,4,1,2.5,18.75,1,2,14,2.0,1,62.001,62.001,62.001,2,2.0,2.0,0,0.0,0.0,3,21,1,0,19,0.438842203548,3.0,1.0
massive manhunt,pemburuan orang secara besar-besaran,15,374.168,24.9445333333,21.632,27,1.8,2.0,1,0.0666666666667,0.0,2,15,15,9,2,2.73333333333,25.7333333333,4,2,23,2.97355726228,1,20.422,20.422,20.422,2,2.0,2.0,0,0.0,0.0,4,36,1,0,31,0.468518518519,3.0,5.0
live coverage,siaran langsung,15,295.51,19.7006666667,19.537,20,1.33333333333,2.0,8,0.533333333333,0.0,2,13,15,8,1,2.13333333333,15.3333333333,6,2,13,2.78063906223,1,11.044,11.044,11.044,0,0.0,0.0,2,2.0,2.0,2,15,1,0,13,0.505982905983,3.0,5.0
collaborative governance mechanisms,mekanisme kolaborasi pemerintah,13,247.694,19.0533846154,20.09,23,1.76923076923,2.0,2,0.153846153846,0.0,3,35,13,6,3,3.46153846154,33.0,6,4,33,2.19968779473,1,11.469,11.469,11.469,2,2.0,2.0,0,0.0,0.0,3,31,1,0,29,0.654765244106,3.0,3.0
homes inundated,rumah dilanda,11,285.931,25.9937272727,23.136,17,1.54545454545,2.0,3,0.272727272727,0.0,2,15,11,9,1,2.45454545455,17.6363636364,2,2,14,3.095795255,1,12.379,12.379,12.379,2,2.0,2.0,0,0.0,0.0,2,13,1,0,10,0.591239316239,3.0,3.0
moved,dipindahkab,18,299.606,16.6447777778,8.193,26,1.44444444444,2.0,5,0.277777777778,0.0,1,5,18,7,0,1.05555555556,8.27777777778,4,1,7,2.64160416787,1,8.167,8.167,8.167,0,0.0,0.0,2,2.0,2.0,1,11,1,0,10,0.430303030303,3.0,5.0
populations capacities,kapasitas penduduk,16,178.871,11.1794375,9.0255,31,1.9375,2.0,0,0.0,0.0,2,22,16,2,2,2.0,18.0,15,2,18,0.337290066617,1,21.055,21.055,21.055,2,2.0,2.0,0,0.0,0.0,2,18,1,0,16,0.612794612795,3.0,4.0
supply,ketersediaan,20,233.211,11.66055,8.4875,39,1.95,2.0,0,0.0,0.0,1,6,20,6,1,1.0,8.9,10,1,10,2.06096404744,1,9.117,9.117,9.117,2,2.0,2.0,0,0.0,0.0,1,12,1,0,11,0.416666666667,3.0,5.0
human-induced hazards,bahaya yang diakibatkan ulah manusia,15,406.105,27.0736666667,23.204,28,1.86666666667,2.0,1,0.0666666666667,0.0,2,21,15,12,2,3.93333333333,29.1333333333,2,3,25,3.50689059561,1,36.562,36.562,36.562,2,2.0,2.0,0,0.0,0.0,5,36,1,0,28,0.496031746032,3.0,5.0
shocking video,vidio yang mengagetkan,15,213.263,14.2175333333,10.761,24,1.6,2.0,4,0.266666666667,0.0,2,14,15,7,1,2.46666666667,19.6666666667,5,3,22,2.35893853235,1,6.737,6.737,6.737,0,0.0,0.0,2,2.0,2.0,3,22,1,0,17,0.572871572872,3.0,5.0
help tornado,membantu tornado,13,184.383,14.1833076923,7.905,18,1.38461538462,1.0,4,0.307692307692,0.0,2,12,13,10,1,2.30769230769,17.0,4,2,15,3.23592635063,1,7.137,7.137,7.137,2,2.0,2.0,0,0.0,0.0,2,16,1,0,7,0.659722222222,1.0,3.0
mudslide,longsoran lumpur,19,436.683,22.9833157895,16.113,37,1.94736842105,2.0,1,0.0526315789474,0.0,1,8,19,4,1,2.0,13.3157894737,15,2,13,1.05827704323,1,17.049,17.049,17.049,2,2.0,2.0,0,0.0,0.0,2,16,1,0,14,0.291666666667,3.0,5.0
loss of life,kehilangan kehidupan,17,180.921,10.6424117647,9.835,31,1.82352941176,2.0,2,0.117647058824,0.0,3,12,17,6,0,1.88235294118,14.6470588235,10,2,16,1.85368822648,1,10.599,10.599,10.599,2,2.0,2.0,0,0.0,0.0,2,20,1,0,18,0.427777777778,3.0,5.0
economic loss,kehilangan ekonomi,18,266.196,14.7886666667,8.5285,31,1.72222222222,2.0,2,0.111111111111,0.0,2,13,18,6,1,2.0,15.5,13,2,16,1.49738520501,1,11.719,11.719,11.719,1,1.0,1.0,1,1.0,1.0,2,18,1,0,15,0.487179487179,3.0,1.0
populations,penduduk,19,126.789,6.67310526316,5.535,35,1.84210526316,2.0,1,0.0526315789474,0.0,1,11,19,2,1,1.0,8.0,18,1,8,0.297472248919,1,4.256,4.256,4.256,0,0.0,0.0,1,1.0,1.0,1,8,1,0,10,0.477272727273,3.0,4.0
people injured,orang-orang yang terluka,16,196.248,12.2655,10.0345,28,1.75,2.0,1,0.0625,0.0,2,14,16,7,1,2.1875,16.8125,6,2,19,2.30503653258,1,19.109,19.109,19.109,1,1.0,1.0,0,0.0,0.0,3,24,1,0,20,0.448412698413,3.0,5.0
disaster information,informasi terkait bencana,20,190.52,9.526,7.761,33,1.65,2.0,1,0.05,0.0,2,20,20,6,2,2.15,18.15,15,2,17,1.39176014818,1,6.882,6.882,6.882,2,2.0,2.0,0,0.0,0.0,3,25,1,0,20,0.706078431373,3.0,5.0
socio-economic infrastructure repairs,perbaikan kondisi sosial ekonomi,17,408.089,24.0052352941,23.023,30,1.76470588235,2.0,1,0.0588235294118,0.0,3,37,17,12,3,3.58823529412,36.6470588235,4,3,38,3.38158048831,1,57.816,57.816,57.816,2,2.0,2.0,0,0.0,0.0,4,32,1,0,32,0.562070293978,3.0,5.0
critical service delivery,pemberian pelayanan darurat,13,536.481,41.2677692308,38.01,19,1.46153846154,2.0,5,0.384615384615,0.0,3,25,13,8,2,3.0,25.2307692308,6,3,25,2.50738010242,1,56.88,56.88,56.88,2,2.0,2.0,0,0.0,0.0,3,27,1,0,23,0.513314339981,3.0,5.0
PSC regulates,perusahaan daerah mengatur..,7,214.676,30.668,11.764,8,1.14285714286,1.0,5,0.714285714286,1.0,2,13,7,4,1,2.42857142857,17.1428571429,3,2,12,,1,49.426,49.426,49.426,1,1.0,1.0,1,1.0,1.0,3,28,1,0,22,0.523097273097,,3.0
self-reliance,bergantung pada diri sendiri,16,488.408,30.5255,26.4325,29,1.8125,2.0,1,0.0625,0.0,1,13,16,9,1,1.8125,15.125,8,1,11,2.5,1,26.33,26.33,26.33,2,2.0,2.0,0,0.0,0.0,4,28,1,0,25,0.503052503053,2.0,5.0
injuries reported,luka-luka yang dilaporkan,20,398.543,19.92715,14.3145,27,1.35,1.0,10,0.5,0.0,2,17,20,17,2,2.4,18.3,3,2,18,3.98418371978,1,11.235,11.235,11.235,2,2.0,2.0,0,0.0,0.0,3,25,1,0,20,0.430196078431,3.0,5.0
evidence-based data,data berdasar fakta,18,420.802,23.3778888889,19.309,33,1.83333333333,2.0,2,0.111111111111,0.0,2,19,18,8,2,3.16666666667,21.0555555556,8,3,19,2.46132014021,1,21.744,21.744,21.744,2,2.0,2.0,0,0.0,0.0,3,19,1,0,13,0.550877192982,3.0,5.0
explosion reported,pelaporan ledakan,16,313.696,19.606,12.076,24,1.5,2.0,6,0.375,0.0,2,18,16,8,2,2.1875,18.0,6,2,18,2.60845859334,1,31.829,31.829,31.829,1,1.0,1.0,1,1.0,1.0,2,17,1,0,14,0.581263616558,1.0,3.0
greywater,air kumbangan,29,758.291,26.1479655172,14.811,44,1.51724137931,2.0,10,0.344827586207,0.0,1,9,26,18,1,2.1724137931,11.5517241379,8,2,9,3.63006235808,1,4.175,4.175,4.175,2,2.0,2.0,0,0.0,0.0,2,13,1,0,11,0.292022792023,1.0,3.0
conservation,konversasi,17,164.067,9.651,6.521,29,1.70588235294,2.0,1,0.0588235294118,0.0,1,12,17,6,1,1.17647058824,11.2352941176,11,1,10,1.73136002919,1,20.479,20.479,20.479,2,2.0,2.0,0,0.0,0.0,1,10,1,0,6,0.780555555556,3.0,1.0
on-the-job training,latihan sambil kerja,12,270.585,22.54875,12.7195,19,1.58333333333,2.0,4,0.333333333333,0.0,2,19,12,7,2,2.58333333333,16.6666666667,4,4,25,2.52205520887,1,8.565,8.565,8.565,1,1.0,1.0,1,1.0,1.0,3,20,1,0,19,0.48201754386,3.0,3.0
concrete targets,sasaran yang nyata,18,398.499,22.1388333333,11.6715,31,1.72222222222,2.0,4,0.222222222222,0.0,2,16,18,13,2,2.16666666667,13.6111111111,5,2,12,3.41383386397,1,33.854,33.854,33.854,2,2.0,2.0,0,0.0,0.0,3,18,1,0,14,0.458333333333,3.0,5.0
resilient city,kota yang tangguh / tabah,17,475.971,27.9982941176,19.968,27,1.58823529412,2.0,5,0.294117647059,0.0,2,14,17,11,1,3.17647058824,17.6470588235,5,3,17,3.1692486957,1,32.304,32.304,32.304,2,2.0,2.0,0,0.0,0.0,5,25,1,0,21,0.385714285714,2.0,5.0
sorrow,kesedihan yang mendalam,20,384.48,19.224,11.0695,36,1.8,2.0,1,0.05,0.0,1,6,20,6,0,1.1,9.1,15,1,9,1.39176014818,1,11.222,11.222,11.222,2,2.0,2.0,0,0.0,0.0,3,23,1,0,22,0.403381642512,3.0,5.0
restoring,merestorasi,22,356.973,16.2260454545,10.6205,40,1.81818181818,2.0,1,0.0454545454545,0.0,1,9,22,9,1,1.04545454545,11.7727272727,9,1,13,2.45765434512,1,10.515,10.515,10.515,2,2.0,2.0,0,0.0,0.0,1,11,1,0,5,0.757094757095,3.0,5.0
interest rates,besar pajak,15,275.061,18.3374,14.885,21,1.4,2.0,5,0.333333333333,0.0,2,14,15,6,1,1.93333333333,10.1333333333,10,2,10,1.69227186568,1,11.251,11.251,11.251,2,2.0,2.0,0,0.0,0.0,2,11,1,0,11,0.537229437229,3.0,1.0
international cooperation,kerjasama mancanegara,28,504.578,18.0206428571,15.67,50,1.78571428571,2.0,5,0.178571428571,0.0,2,25,28,8,2,2.14285714286,23.25,15,2,23,2.28545137671,1,9.64,9.64,9.64,2,2.0,2.0,0,0.0,0.0,2,21,1,0,20,0.533391053391,3.0,5.0
livelihood rehabilitation,rehabilitasi sumber penghasilan,15,334.807,22.3204666667,20.658,25,1.66666666667,2.0,3,0.2,0.0,2,25,15,10,2,2.73333333333,26.6666666667,6,3,29,2.87290559532,1,42.001,42.001,42.001,2,2.0,2.0,0,0.0,0.0,3,31,1,0,24,0.585932953827,3.0,1.0
military,tentara,19,207.483,10.9201578947,7.728,34,1.78947368421,2.0,0,0.0,0.0,1,8,19,3,1,1.10526315789,7.52631578947,17,1,7,0.590723918641,1,3.851,3.851,3.851,2,2.0,2.0,0,0.0,0.0,1,7,1,0,5,0.60119047619,3.0,5.0
redcross give,pemberian/bantuan palang merah,16,385.639,24.1024375,16.385,21,1.3125,1.0,8,0.5,0.5,2,13,16,7,1,3.0,21.9375,5,3,22,2.52439747035,1,80.158,80.158,80.158,1,1.0,1.0,0,0.0,0.0,3,30,1,0,25,0.442735042735,1.0,5.0
clinical services,jasa klinis,14,255.22,18.23,13.386,25,1.78571428571,2.0,1,0.0714285714286,0.0,2,17,14,5,2,2.0,13.8571428571,10,2,14,1.43454914,1,6.982,6.982,6.982,2,2.0,2.0,0,0.0,0.0,2,11,1,0,13,0.607620320856,3.0,2.0
village-based distributions,distribusi desa,19,407.196,21.4313684211,13.348,32,1.68421052632,2.0,1,0.0526315789474,0.0,2,27,19,8,2,2.94736842105,24.7368421053,5,3,24,2.67033970023,1,8.862,8.862,8.862,2,2.0,2.0,0,0.0,0.0,2,15,1,0,19,0.562065095398,3.0,4.0
public awareness raising,keamanan publik,20,517.18,25.859,24.2365,34,1.7,2.0,6,0.3,0.0,3,24,20,14,2,2.95,30.45,4,3,32,3.58418371978,1,13.629,13.629,13.629,0,0.0,0.0,2,2.0,2.0,2,15,1,0,19,0.527777777778,1.0,1.0
functional standards,standart fungsional,24,286.128,11.922,10.949,40,1.66666666667,2.0,4,0.166666666667,0.0,2,20,24,5,2,2.04166666667,17.4583333333,17,2,18,1.35634298817,1,9.342,9.342,9.342,1,1.0,1.0,1,1.0,1.0,2,19,1,0,18,0.690935672515,3.0,5.0
customer health and safety issues,kesehatan pasien dan isu keselamatan,18,446.689,24.8160555556,19.519,31,1.72222222222,2.0,3,0.166666666667,0.0,5,33,18,13,1,5.0,39.8333333333,3,5,39,3.53049305676,1,44.242,44.242,44.242,2,2.0,2.0,0,0.0,0.0,5,36,1,0,29,0.648184746011,3.0,3.0
minimum requirements,syarat minimal,20,456.893,22.84465,16.0395,37,1.85,2.0,0,0.0,0.0,2,20,20,7,2,2.05,18.45,8,2,19,2.24643934467,1,28.364,28.364,28.364,2,2.0,2.0,0,0.0,0.0,2,14,1,0,17,0.47380952381,3.0,5.0
empowers,pendorong,21,316.82,15.0866666667,9.002,38,1.80952380952,2.0,2,0.0952380952381,0.0,1,8,21,7,1,1.09523809524,12.7619047619,13,1,13,1.91109283536,1,79.851,79.851,79.851,1,1.0,1.0,1,1.0,1.0,1,9,1,0,7,0.564814814815,3.0,3.0
killed injured,tewas dan terluka,12,280.593,23.38275,13.7525,20,1.66666666667,2.0,1,0.0833333333333,0.0,2,14,12,11,1,2.25,16.25,2,2,16,3.41829583405,1,13.492,13.492,13.492,2,2.0,2.0,0,0.0,0.0,3,17,1,0,15,0.542016806723,1.0,3.0
major diseases endemic,penyakit wabah yang besar,15,457.731,30.5154,23.493,26,1.73333333333,2.0,3,0.2,0.0,3,22,15,11,2,3.13333333333,22.2,3,3,22,3.3232314288,1,15.171,15.171,15.171,1,1.0,1.0,1,1.0,1.0,4,25,1,0,21,0.478585858586,3.0,1.0
emergency responder,penjawab darurat,14,294.237,21.0169285714,22.402,27,1.92857142857,2.0,1,0.0714285714286,0.0,2,19,14,8,2,2.14285714286,17.6428571429,6,2,17,2.55665670746,1,12.025,12.025,12.025,2,2.0,2.0,0,0.0,0.0,2,16,1,0,17,0.452485380117,1.0,4.0
clusters,sekelompok,24,295.977,12.332375,7.9705,40,1.66666666667,2.0,3,0.125,0.0,1,8,24,14,1,1.0,8.25,7,1,8,3.36991002327,1,28.744,28.744,28.744,2,2.0,2.0,0,0.0,0.0,1,10,1,0,10,0.447222222222,3.0,5.0
help rebuilt,menolong pembangunan kembali,21,343.714,16.3673333333,12.29,40,1.90476190476,2.0,1,0.047619047619,0.0,2,12,21,11,1,2.80952380952,23.619047619,9,3,26,2.84330194597,1,9.834,9.834,9.834,2,2.0,2.0,0,0.0,0.0,3,28,1,0,21,0.563492063492,2.0,5.0
cluster coordination systems,sistem pengelompokan koordinasi,20,457.06,22.853,16.7335,31,1.55,2.0,5,0.25,0.0,3,28,20,9,3,2.9,25.7,6,3,26,2.89185194638,1,14.494,14.494,14.494,2,2.0,2.0,0,0.0,0.0,3,31,1,0,25,0.641017867249,3.0,2.0
