origin,translation,score original word,score for translation quality-Yulis,Awan,Dika,x-times,prop #translated (x times),prop #translated (x times),vote up,Propotion of vote up,vote down,score,min,max,mean,median,std,time-needed,,,,,,,,
steel ties,ikatan besi,,,,,3,"8,835",,5,"833,333,333",1,4,7.122,26.714,1.647.566.667,15.591,8.022.825.451,"[26.714000000000002, 15.590999999999999, 7.1220000000000008]",,,,,,,,
steel ties,ikatan logam,,,,,1,"2,945",,2,1,0,2,15.865,15.865,15.865,15.865,0,[15.865],,,,,,,,
steel ties,pengikat baja,,,,,1,"2,945",,2,1,0,2,13.05,13.05,13.05,13.05,0,[13.5],,,,,,,,
steel ties,hubungan yang kuat,,,,,1,"2,945",,2,1,0,2,28.162,28.162,28.162,28.162,0,[28.161999999999999],,,,,,,,
steel ties,ikatan yang tebuat dari baja,,,,,1,"2,945",,2,1,0,2,25.077,25.077,25.077,25.077,0,[25.076999999999998],,,,,,,,
steel ties,tali baja,,,,,1,"2,945",,2,1,0,2,9.774,9.774,9.774,9.774,0,[9.7739999999999991],,,,,,,,
steel ties,ikatan kuat,,,,,1,"2,945",,1,1,0,1,18.824,18.824,18.824,18.824,0,[18.824000000000002],,,,,,,,
steel ties,tali persaudaraan,,,,,1,"2,945",,0,0,2,-2,33.096,33.096,33.096,33.096,0,[33.095999999999997],,,,,,,,
steel ties,sekuat baja,,,,,1,"2,945",,0,0,2,-2,17.249,17.249,17.249,17.249,0,[17.249000000000002],,,,,,,,
steel truss bridges,jembatan besi,,,,,2,"5,890",,2,"666,666,667",1,1,6.597,8.909,7.753,7.753,1.156,"[6.5970000000000004, 8.9089999999999989]",,,,,,,,
steel truss bridges,jembatan rangka baja,,,,,1,"2,945",,2,1,0,2,20.897,20.897,20.897,20.897,0,[20.896999999999998],,,,,,,,
steel truss bridges,jembatan rangka batang besi,,,,,1,"2,945",,2,1,0,2,75.449,75.449,75.449,75.449,0,[75.448999999999998],,,,,,,,
steel truss bridges,jembatan baja,,,,,1,"2,945",,2,1,0,2,3.658,3.658,3.658,3.658,0,[3.6579999999999999],,,,,,,,
steel truss bridges,jembatan rangka baja,,,,,1,"2,945",,2,1,0,2,17.103,17.103,17.103,17.103,0,[17.102999999999998],,,,,,,,
steel truss bridges,jembatan berangka baja,,,,,1,"2,945",,2,1,0,2,36.127,36.127,36.127,36.127,0,[36.126999999999995],,,,,,,,
steel truss bridges,tiang penyangga jembatan,,,,,1,"2,945",,2,1,0,2,9.614,9.614,9.614,9.614,0,[9.613999999999999],,,,,,,,
steel truss bridges,jembatan dengan tiang penyangga baja,,,,,1,"2,945",,1,1,0,1,28.417,28.417,28.417,28.417,0,[28.416999999999998],,,,,,,,
steel truss bridges,jembatan tiang baja,,,,,1,"2,945",,1,1,0,1,38.344,38.344,38.344,38.344,0,[38.344000000000001],,,,,,,,
steel truss bridges,jembatan truss baja,,,,,1,"2,945",,1,"0,5",1,0,71.378,71.378,71.378,71.378,0,[71.378],,,,,,,,
stern warning,peringatan keras,,,,,14,"41,229",,28,1,0,28,6.34,82.58.00,2.516.771.429,184.445,2.264.100.705,"[82.579999999999998, 9.6289999999999996, 20.166, 6.3399999999999999, 33.499000000000002, 18.986000000000001, 13.298, 17.902999999999999, 31.599, 71.108999999999995, 20.131, 8.7720000000000002, 8.984, 9.3520000000000003]",,,,,,,,
stern warning,peringatan buruk,,,,,1,"2,945",,2,1,0,2,31.439,31.439,31.439,31.439,0,[31.439],,,,,,,,
stern warning,peringatan yang keras,,,,,1,"2,945",,1,1,0,1,32.575,32.575,32.575,32.575,0,[32.575000000000003],,,,,,,,
stiffen walls,dinding yang kaku,,,,,3,"8,835",,5,"833,333,333",1,4,22.834,30.014,2.563.066.667,24.044,3.138.601.953,"[22.834, 30.013999999999999, 24.044]",,,,,,,,
stiffen walls,tembok keras,,,,,1,"2,945",,2,1,0,2,32.124,32.124,32.124,32.124,0,[32.124000000000002],,,,,,,,
stiffen walls,perkerasan dinding,,,,,1,"2,945",,2,1,0,2,30.174,30.174,30.174,30.174,0,[30.173999999999999],,,,,,,,
stiffen walls,dinding yang mengeras,,,,,1,"2,945",,2,1,0,2,7.907,7.907,7.907,7.907,0,[7.907],,,,,,,,
stiffen walls,memperkaku dinding,,,,,1,"2,945",,1,"0,5",1,0,8.156,8.156,8.156,8.156,0,[8.1560000000000006],,,,,,,,
stimulate local economies,merangsang ekonomi lokal,,,,,3,"8,835",,6,1,0,6,12.822,41.175,23.398,16.197,1.264.552.498,"[12.822000000000001, 16.196999999999999, 41.174999999999997]",,,,,,,,
stimulate local economies,mendorong ekonomi lokal,,,,,2,"5,890",,4,1,0,4,13.28,50.735,320.075,320.075,187.275,"[13.279999999999999, 50.734999999999999]",,,,,,,,
stimulate local economies,menstimulasi ekonomi lokal,,,,,2,"5,890",,4,1,0,4,18.522,67.197,428.595,428.595,243.375,"[67.197000000000003, 18.522000000000002]",,,,,,,,
stimulate local economies,meningkatkan ekonomi lokal,,,,,1,"2,945",,2,1,0,2,10.119,10.119,10.119,10.119,0,[10.119],,,,,,,,
stimulate local economies,menstimulasi ekonomi daerah,,,,,1,"2,945",,2,1,0,2,12.446,12.446,12.446,12.446,0,[12.446],,,,,,,,
stimulate local economies,mendorong ekonomi daerah,,,,,1,"2,945",,2,1,0,2,40.875,40.875,40.875,40.875,0,[40.875],,,,,,,,
stimulate local economies,stimulasi perekonomian lokal,,,,,1,"2,945",,2,1,0,2,17.678,17.678,17.678,17.678,0,[17.678000000000001],,,,,,,,
stimulate local economies,menstimulasi perekonomian daerah,,,,,1,"2,945",,2,1,0,2,23.211,23.211,23.211,23.211,0,[23.210999999999999],,,,,,,,
stimulate local economies,menstimulasi pertumbuhan ekonomi,,,,,1,"2,945",,1,1,0,1,7.634,7.634,7.634,7.634,0,[7.6339999999999995],,,,,,,,
stimulate local economies,stimulasi ekonomi lokal,,,,,1,"2,945",,1,"0,5",1,0,11.769,11.769,11.769,11.769,0,[11.769],,,,,,,,
stock market prices,harga pasar saham,,,,,10,"29,449",,18,1,0,18,4.801,76.304,30.315,23.163,2.410.477.307,"[16.102, 75.155000000000001, 30.773000000000003, 9.4429999999999996, 14.585999999999999, 76.304000000000002, 29.66, 18.375999999999998, 4.8010000000000002, 27.949999999999999]",,,,,,,,
stock market prices,harga bursa saham,,,,,2,"5,890",,3,1,0,3,5.922,24.588,15.255,15.255,9.333,"[24.588000000000001, 5.9220000000000006]",,,,,,,,
stock market prices,harga stok pasar,,,,,1,"2,945",,2,1,0,2,6.654,6.654,6.654,6.654,0,[6.6539999999999999],,,,,,,,
stock market prices,harga pialang saham,,,,,1,"2,945",,2,1,0,2,28.216,28.216,28.216,28.216,0,[28.215999999999998],,,,,,,,
stock market prices,harga pasar sahan,,,,,1,"2,945",,2,1,0,2,22.732,22.732,22.732,22.732,0,[22.731999999999999],,,,,,,,
stock market prices,harga barang pasar,,,,,1,"2,945",,1,"0,5",1,0,22.214,22.214,22.214,22.214,0,[22.214000000000002],,,,,,,,
storm,badai,,,,,17,"50,063",,28,1,0,28,2.417,77.71,1.123.788.235,6.136,1.722.997.872,"[6.1679999999999993, 6.1360000000000001, 8.4849999999999994, 3.6239999999999997, 3.5039999999999996, 77.709999999999994, 3.339, 6.6110000000000007, 12.788, 16.429000000000002, 2.4569999999999999, 4.2309999999999999, 5.4989999999999997, 8.1449999999999996, 18.495999999999999, 2.4169999999999998, 5.0049999999999999]",,,,,,,,
storm,petir,,,,,1,"2,945",,1,"0,5",1,0,6.278,6.278,6.278,6.278,0,[6.2779999999999996],,,,,,,,
storms,badai,,,,,19,"55,953",,37,1,0,37,2.868,95.126,1.251.852.632,6.06,1.990.964.862,"[6.226, 6.5999999999999996, 4.8660000000000005, 3.1489999999999996, 95.126000000000005, 3.875, 5.8979999999999997, 8.391, 3.2430000000000003, 11.267999999999999, 14.712999999999999, 5.0300000000000002, 7.7120000000000006, 11.385999999999999, 2.8680000000000003, 15.149000000000001, 4.5280000000000005, 16.179000000000002, 11.645]",,,,,,,,
storms,angin topan,,,,,1,"2,945",,2,1,0,2,13.659,13.659,13.659,13.659,0,[13.659000000000001],,,,,,,,
storms,cuaca,,,,,1,"2,945",,1,1,0,1,5.01,5.01,5.01,5.01,0,[5.0999999999999996],,,,,,,,
storms amazing,badai yang mengagumkan,,,,,2,"5,890",,4,1,0,4,33.302,71.136,52.219,52.219,18.917,"[71.13600000000001, 33.302]",,,,,,,,
storms amazing,badai membuat orang kagum,,,,,1,"2,945",,2,1,0,2,17.093,17.093,17.093,17.093,0,[17.093],,,,,,,,
storms amazing,badai dahsyat,,,,,1,"2,945",,2,1,0,2,14.657,14.657,14.657,14.657,0,[14.657],,,,,,,,
storms amazing,badai luar biasa,,,,,1,"2,945",,1,1,0,1,8.17,8.17,8.17,8.17,0,[8.1699999999999999],,,,,,,,
storms amazing,badai menakjubkan,,,,,1,"2,945",,1,"0,5",1,0,11.965,11.965,11.965,11.965,0,[11.965],,,,,,,,
storms amazing,wq,,,,,1,"2,945",,0,0,2,-2,3.623,3.623,3.623,3.623,0,[3.6230000000000002],,,,,,,,
stormy weather,cuaca badai,,,,,6,"17,669",,12,1,0,12,6.288,20.072,1.223.466.667,121.295,5.004.668.276,"[7.3260000000000005, 6.2879999999999994, 15.462999999999999, 15.208, 20.071999999999999, 9.0510000000000002]",,,,,,,,
stormy weather,badai,,,,,3,"8,835",,4,"0,8",1,3,8.181,19.575,13.226,11.922,4.742.089.624,"[8.1810000000000009, 11.922000000000001, 19.574999999999999]",,,,,,,,
stormy weather,cuaca berbadai,,,,,2,"5,890",,4,1,0,4,9.434,55.585,325.095,325.095,230.755,"[9.4339999999999993, 55.585000000000001]",,,,,,,,
stormy weather,cuaca buruk,,,,,1,"2,945",,2,1,0,2,10.068,10.068,10.068,10.068,0,[10.068],,,,,,,,
stormy weather,cuaca yang berkilat,,,,,1,"2,945",,2,1,0,2,17.19,17.19,17.19,17.19,0,[17.190000000000001],,,,,,,,
stormy weather,"badai, cuaca buruk",,,,,1,"2,945",,0,0,2,-2,14.655,14.655,14.655,14.655,0,[14.654999999999999],,,,,,,,
stranded,terdampar,,,,,17,"50,063",,33,1,0,33,2.487,87.173,1.799.111.765,16.092,1.965.323.893,"[6.9029999999999996, 5.0990000000000002, 16.091999999999999, 17.591999999999999, 18.872, 4.7649999999999997, 17.762999999999998, 33.135999999999996, 4.6589999999999998, 28.544, 2.4870000000000001, 21.609000000000002, 5.6299999999999999, 3.577, 25.215, 6.7329999999999997, 87.172999999999988]",,,,,,,,
stranded,terlantar,,,,,1,"2,945",,0,0,1,-1,94.735,94.735,94.735,94.735,0,[94.734999999999999],,,,,,,,
stranded,ga tau,,,,,1,"2,945",,0,0,2,-2,6.311,6.311,6.311,6.311,0,[6.3109999999999999],,,,,,,,
strategy,strategi,,,,,13,"38,284",,25,1,0,25,2.022,14.356,6.074.846.154,6.608,3.235.066.563,"[6.8449999999999998, 4.5869999999999997, 7.5879999999999992, 6.7610000000000001, 3.7939999999999996, 14.356, 7.0429999999999993, 9.8100000000000005, 6.6079999999999997, 3.3660000000000001, 2.9760000000000004, 2.0219999999999998, 3.2170000000000001]",,,,,,,,
strategy,strategy,,,,,1,"2,945",,1,"0,5",1,0,4.353,4.353,4.353,4.353,0,[4.3529999999999998],,,,,,,,
stream,aliran,,,,,13,"38,284",,24,1,0,24,2.783,100.303,2.688.746.154,16.548,285.433.624,"[6.6729999999999992, 4.5179999999999998, 20.0, 14.232999999999999, 16.547999999999998, 79.831999999999994, 2.7829999999999999, 22.418000000000003, 30.212, 12.558, 8.4359999999999999, 100.303, 31.023000000000003]",,,,,,,,
stream,arus,,,,,1,"2,945",,2,1,0,2,61.956,61.956,61.956,61.956,0,[61.956000000000003],,,,,,,,
stream,mengalir,,,,,1,"2,945",,2,1,0,2,23.084,23.084,23.084,23.084,0,[23.084],,,,,,,,
stream,badai,,,,,1,"2,945",,0,0,1,-1,1.946,1.946,1.946,1.946,0,[1.946],,,,,,,,
strengthen,memperkuat,,,,,8,"23,559",,13,1,0,13,4.18,42.029,1.928.875,20.213,1.108.501.923,"[18.053000000000001, 4.7130000000000001, 42.028999999999996, 23.008000000000003, 21.901, 19.411999999999999, 4.1799999999999997, 21.013999999999999]",,,,,,,,
strengthen,menguatkan,,,,,5,"14,725",,10,1,0,10,3.167,6.831,49.098,4.394,126.749.602,"[6.8310000000000004, 5.7789999999999999, 4.3780000000000001, 3.1669999999999998, 4.3940000000000001]",,,,,,,,
strengthen,kekuatan,,,,,4,"11,780",,5,"714,285,714",2,3,4.716,9.358,7.175,7.313,1.729.183.912,"[4.7160000000000002, 6.5679999999999996, 8.0579999999999998, 9.3579999999999988]",,,,,,,,
strengthen,penguatan,,,,,2,"5,890",,3,"0,75",1,2,7.931,16.634,122.825,122.825,43.515,"[16.634, 7.931]",,,,,,,,
strengthen,keunggulan,,,,,1,"2,945",,0,0,2,-2,6.923,6.923,6.923,6.923,0,[6.9229999999999992],,,,,,,,
strengthen resilience,memperkuat ketahanan,,,,,10,"29,449",,20,1,0,20,5.971,58.09.00,237.624,18.367,163.988.588,"[5.9710000000000001, 20.528000000000002, 16.206, 24.927, 10.889000000000001, 28.059000000000001, 58.899999999999999, 12.825999999999999, 11.007, 48.311000000000007]",,,,,,,,
strengthen resilience,memperkuat resiliensi,,,,,1,"2,945",,1,"0,5",1,0,7.724,7.724,7.724,7.724,0,[7.7240000000000002],,,,,,,,
strengthening,memperkuat,,,,,5,"14,725",,9,1,0,9,"2,625",17.116,99.204,8.32,4.023.532.607,"[7.1429999999999998, 8.3200000000000003, 11.243, 5.7800000000000002, 17.116]",,,,,,,,
strengthening,penguatan,,,,,5,"14,725",,7,"777,777,778",2,5,3.438,16.924,92.894,7.586,4.590.299.929,"[7.0220000000000002, 11.477, 7.5860000000000003, 16.923999999999999, 3.4380000000000002]",,,,,,,,
strengthening,meluruskan,,,,,1,"2,945",,2,1,0,2,3.685,3.685,3.685,3.685,0,[3.6850000000000001],,,,,,,,
strengthening,menguatkan,,,,,1,"2,945",,2,1,0,2,7.531,7.531,7.531,7.531,0,[7.5310000000000006],,,,,,,,
strengthening,"penguatan, penegakan",,,,,1,"2,945",,2,1,0,2,13.007,13.007,13.007,13.007,0,[13.007],,,,,,,,
strengthening,penegakan,,,,,1,"2,945",,1,"0,5",1,0,10.899,10.899,10.899,10.899,0,[10.899000000000001],,,,,,,,
strengthening resilience,memperkuat ketahanan,,,,,8,"23,559",,16,1,0,16,6.563,43.343,17.207.125,13.598,114.315.612,"[7.5870000000000006, 10.632, 6.5629999999999997, 23.881999999999998, 19.745000000000001, 9.3410000000000011, 16.564, 43.343000000000004]",,,,,,,,
strengthening resilience,menguatkan sistem penanggulangan,,,,,1,"2,945",,2,1,0,2,53.457,53.457,53.457,53.457,0,[53.457000000000001],,,,,,,,
strengthening resilience,meningkatkan ketahanan,,,,,1,"2,945",,2,1,0,2,107.192,107.192,107.192,107.192,0,[107.19200000000001],,,,,,,,
strengthening resilience,ketahanan kekuatan,,,,,1,"2,945",,2,1,0,2,7.266,7.266,7.266,7.266,0,[7.266],,,,,,,,
strengthening resilience,memperkuat resiliensi,,,,,1,"2,945",,1,"0,5",1,0,47.246,47.246,47.246,47.246,0,[47.246000000000002],,,,,,,,
strengthening resilience,menguatkan kemampuan untuk kembali seperti dulu,,,,,1,"2,945",,1,"0,5",1,0,33.009,33.009,33.009,33.009,0,[33.009],,,,,,,,
strengths,kekuatan,,,,,16,"47,118",,31,1,0,31,2.738,53.093,102.159.375,6.325,120.510.323,"[9.1600000000000001, 7.4359999999999999, 5.7759999999999998, 4.173, 4.0730000000000004, 8.3209999999999997, 6.8739999999999997, 18.088000000000001, 19.428000000000001, 3.5980000000000003, 2.738, 8.9770000000000003, 3.6219999999999999, 4.0169999999999995, 4.0810000000000004, 53.093000000000004]",,,,,,,,
strengths,kemampuan,,,,,1,"2,945",,2,1,0,2,3.873,3.873,3.873,3.873,0,[3.8730000000000002],,,,,,,,
strengths,kekuatan - kekuatan,,,,,1,"2,945",,1,"0,5",1,0,13.044,13.044,13.044,13.044,0,[13.044],,,,,,,,
strong earthquakes,gempa bumi kuat,,,,,5,"14,725",,10,1,0,10,4.633,31.515,150.526,10.306,1.012.640.806,"[4.633, 10.305999999999999, 21.813000000000002, 6.9960000000000004, 31.515000000000001]",,,,,,,,
strong earthquakes,gempa bumi yang kuat,,,,,3,"8,835",,5,1,0,5,8.717,13.304,1.176.566.667,13.276,215.576.318,"[8.7170000000000005, 13.276, 13.304]",,,,,,,,
strong earthquakes,gempa yang kuat,,,,,2,"5,890",,4,1,0,4,6.863,15.518,111.905,111.905,43.275,"[6.8629999999999995, 15.517999999999999]",,,,,,,,
strong earthquakes,gempa kuat,,,,,2,"5,890",,4,1,0,4,4.166,5.956,5.061,5.061,"621,527,778","[5.9560000000000004, 4.1660000000000004]",,,,,,,,
strong earthquakes,gempa bumi dahsyat,,,,,2,"5,890",,3,1,0,3,6.542,13.752,10.147,10.147,3.605,"[6.5420000000000007, 13.752000000000001]",,,,,,,,
strong earthquakes,gempa besar,,,,,1,"2,945",,2,1,0,2,5.645,5.645,5.645,5.645,0,[5.6449999999999996],,,,,,,,
strong earthquakes,gempa yang dahsyat,,,,,1,"2,945",,2,1,0,2,4.815,4.815,4.815,4.815,0,[4.8150000000000004],,,,,,,,
strong earthquakes,gempa bumi yang dahsyat,,,,,1,"2,945",,2,1,0,2,11.397,11.397,11.397,11.397,0,[11.397],,,,,,,,
strong earthquakes,gempa bumi besar,,,,,1,"2,945",,1,"0,5",1,0,8.045,8.045,8.045,8.045,0,[8.0449999999999999],,,,,,,,
strong earthquakes,gempa masif,,,,,1,"2,945",,1,"0,5",1,0,8.162,8.162,8.162,8.162,0,[8.1620000000000008],,,,,,,,
strong wind,angin kencang,,,,,14,"41,229",,25,1,0,25,4.629,24.05.00,97.225,69.745,6.398.450.122,"[4.6789999999999994, 6.944, 6.9060000000000006, 5.3679999999999994, 7.8370000000000006, 7.0049999999999999, 7.3029999999999999, 5.9039999999999999, 6.157, 20.484000000000002, 4.6289999999999996, 8.3339999999999996, 20.065000000000001, 24.5]",,,,,,,,
strong wind,angin kuat,,,,,2,"5,890",,3,1,0,3,7.602,8.889,82.455,82.455,"446,875","[8.8889999999999993, 7.6020000000000003]",,,,,,,,
strong wind,angin yang kencang,,,,,1,"2,945",,2,1,0,2,5.879,5.879,5.879,5.879,0,[5.8789999999999996],,,,,,,,
strong wind,angin ribut,,,,,1,"2,945",,1,"0,5",1,0,31.613,31.613,31.613,31.613,0,[31.613000000000003],,,,,,,,
structural measures,ukuran struktural,,,,,6,"17,669",,11,"916,666,667",1,10,8.369,20.972,1.176.833.333,"479,861,111",4.274.009.541,"[8.4009999999999998, 8.3689999999999998, 20.971999999999998, 10.975999999999999, 11.048, 10.844000000000001]",,,,,,,,
structural measures,konstruksi struktural,,,,,1,"2,945",,2,1,0,2,92.974,92.974,92.974,92.974,0,[92.97399999999999],,,,,,,,
structural measures,pengukuran struktural,,,,,1,"2,945",,2,1,0,2,32.651,32.651,32.651,32.651,0,[32.650999999999996],,,,,,,,
structural measures,pengukuran sturktur,,,,,1,"2,945",,1,"0,5",1,0,9.056,9.056,9.056,9.056,0,[9.0560000000000009],,,,,,,,
structural measures,struktur pengukuran,,,,,1,"2,945",,1,"0,5",1,0,13.192,13.192,13.192,13.192,0,[13.192],,,,,,,,
structural measures,langkah-langkah struktural,,,,,1,"2,945",,1,"0,5",1,0,19.841,19.841,19.841,19.841,0,[19.840999999999998],,,,,,,,
stuck,terjebak,,,,,8,"23,559",,14,1,0,14,2.927,17.197,9.993.375,105.545,4.745.715.566,"[9.1509999999999998, 5.6370000000000005, 15.422000000000001, 11.958, 12.19, 2.927, 5.4649999999999999, 17.196999999999999]",,,,,,,,
stuck,tersangkut,,,,,2,"5,890",,3,"0,75",1,2,4.235,5.383,4.809,4.809,"398,611,111","[5.3829999999999991, 4.2350000000000003]",,,,,,,,
stuck,tersudut,,,,,1,"2,945",,2,1,0,2,5.024,5.024,5.024,5.024,0,[5.024],,,,,,,,
stuck,terhambat,,,,,1,"2,945",,2,1,0,2,7.149,7.149,7.149,7.149,0,[7.149],,,,,,,,
stuck,menusuk,,,,,1,"2,945",,2,1,0,2,36.929,36.929,36.929,36.929,0,[36.929000000000002],,,,,,,,
subliminal message,pesan subliminal,,,,,5,"14,725",,8,"888,888,889",1,7,13.448,83.772,37.882,22.157,2.661.857.161,"[83.772000000000006, 22.156999999999996, 13.448, 51.988999999999997, 18.044]",,,,,,,,
subliminal message,pesan bawah sadar,,,,,4,"11,780",,6,"0,75",2,4,17.955,83.149,422.775,34.003,2.478.512.795,"[28.608000000000001, 17.954999999999998, 39.398000000000003, 83.149000000000001]",,,,,,,,
subliminal message,pesan tidak tersirat,,,,,1,"2,945",,2,1,0,2,17.966,17.966,17.966,17.966,0,[17.965999999999998],,,,,,,,
subliminal message,pesan di bawah sadar,,,,,1,"2,945",,2,1,0,2,35.45.00,35.45.00,35.45.00,35.45.00,0,[35.450000000000003],,,,,,,,
subliminal message,pesan terselubung,,,,,1,"2,945",,2,1,0,2,"351,388,889","351,388,889","351,388,889","351,388,889",0,[7.8600000000000003],,,,,,,,
subliminal message,informasi alam bawah sadar,,,,,1,"2,945",,1,1,0,1,108.601,108.601,108.601,108.601,0,[108.601],,,,,,,,
subliminal message,pesan tanpa saadr,,,,,1,"2,945",,1,"0,5",1,0,26.269,26.269,26.269,26.269,0,[26.269000000000002],,,,,,,,
submerged,terendam,,,,,5,"14,725",,10,1,0,10,8.445,33.543,213.462,18.553,8.751.832.983,"[8.4450000000000003, 18.553000000000001, 17.905999999999999, 28.284000000000002, 33.542999999999999]",,,,,,,,
submerged,tenggelam,,,,,2,"5,890",,4,1,0,4,4.075,4.472,42.735,42.735,"1,378,472,222","[4.0750000000000002, 4.4719999999999995]",,,,,,,,
submerged,dibanjiri,,,,,1,"2,945",,2,1,0,2,58.458,58.458,58.458,58.458,0,[58.457999999999998],,,,,,,,
submerged,batas bagian,,,,,1,"2,945",,2,1,0,2,9.262,9.262,9.262,9.262,0,[9.2620000000000005],,,,,,,,
submerged,terbenam,,,,,1,"2,945",,2,1,0,2,6.084,6.084,6.084,6.084,0,[6.0839999999999996],,,,,,,,
submerged,berendam,,,,,1,"2,945",,1,"0,5",1,0,26.255,26.255,26.255,26.255,0,[26.254999999999999],,,,,,,,
submitted,diserahkan,,,,,7,"20,614",,14,1,0,14,6.121,60.323,2.354.242.857,10.989,1.911.535.111,"[6.1210000000000004, 25.611000000000001, 10.989000000000001, 60.323, 10.115, 42.386000000000003, 9.2520000000000007]",,,,,,,,
submitted,diajukan,,,,,3,"8,835",,6,1,0,6,3.576,43.465,2.243.633.333,20.268,1.635.663.642,"[20.268000000000001, 3.5760000000000001, 43.465000000000003]",,,,,,,,
submitted,dikumpulkan,,,,,3,"8,835",,5,"833,333,333",1,4,3.826,11.793,7.096.333.333,"254,861,111",3.405.299.041,"[5.6699999999999999, 3.8260000000000001, 11.792999999999999]",,,,,,,,
submitted,terkumpul,,,,,2,"5,890",,4,1,0,4,"352,083,333",12.401,101.355,101.355,22.655,"[7.8700000000000001, 12.401]",,,,,,,,
submitted,terajukan,,,,,1,"2,945",,2,1,0,2,9.228,9.228,9.228,9.228,0,[9.2279999999999998],,,,,,,,
submitted,mendaftarkan,,,,,1,"2,945",,2,1,0,2,15.769,15.769,15.769,15.769,0,[15.769],,,,,,,,
submitted,terkirim,,,,,1,"2,945",,1,1,0,1,12.622,12.622,12.622,12.622,0,[12.622],,,,,,,,
subpopulations,subpopulasi,,,,,6,"17,669",,12,1,0,12,5.15,83.548,2.780.033.333,168.465,2.694.364.027,"[83.547999999999988, 7.593, 15.220000000000001, 36.818000000000005, 5.1500000000000004, 18.472999999999999]",,,,,,,,
subpopulations,sub populasi,,,,,1,"2,945",,2,1,0,2,7.839,7.839,7.839,7.839,0,[7.8389999999999995],,,,,,,,
subpopulations,populasi bagian,,,,,1,"2,945",,2,1,0,2,28.072,28.072,28.072,28.072,0,[28.071999999999999],,,,,,,,
subpopulations,bagian populasi,,,,,1,"2,945",,2,1,0,2,10.438,10.438,10.438,10.438,0,[10.437999999999999],,,,,,,,
subprime mortgage crisis,krisis subprime mortgage,,,,,2,"5,890",,1,"333,333,333",2,-1,35.205,36.086,356.455,356.455,"3,059,027,778","[36.085999999999999, 35.204999999999998]",,,,,,,,
subprime mortgage crisis,krisis kpr subprime,,,,,1,"2,945",,2,1,0,2,31.58.00,31.58.00,31.58.00,31.58.00,0,[31.579999999999998],,,,,,,,
subprime mortgage crisis,krisis pinjaman yang kurang terpercaya,,,,,1,"2,945",,2,1,0,2,36.091,36.091,36.091,36.091,0,[36.091000000000001],,,,,,,,
subprime mortgage crisis,krisis kredit macet,,,,,1,"2,945",,2,1,0,2,14.38,14.38,14.38,14.38,0,[14.380000000000001],,,,,,,,
