source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
situation update,keadaan terkini,15,256.608,17.1072,11.443,27,1.8,2.0,1,0.0666666666667,0.0,2,16,15,8,2,2.06666666667,16.2666666667,4,2,15,2.78989809546,1,11.443,11.443,11.443,1,1.0,1.0,0,0.0,0.0,2,15,1,0,14,0.425,3.0,5.0
supply chains,rantai barang,19,320.154,16.8502105263,11.991,31,1.63157894737,2.0,4,0.210526315789,0.0,2,13,19,6,1,2.0,14.2631578947,13,2,14,1.6107845484,1,7.539,7.539,7.539,1,1.0,1.0,1,1.0,1.0,2,13,1,0,11,0.455128205128,3.0,2.0
national contingency funds,dana darurat nasional,11,280.593,25.5084545455,18.976,17,1.54545454545,2.0,3,0.272727272727,0.0,3,26,11,7,2,3.0,23.9090909091,3,3,25,2.6635327548,1,18.976,18.976,18.976,2,2.0,2.0,0,0.0,0.0,3,21,1,0,20,0.52775002775,3.0,4.0
environmental hazards,ancaman bagi lingkungan,16,228.945,14.3090625,12.224,29,1.8125,2.0,1,0.0625,0.0,2,21,16,6,2,2.3125,19.875,11,2,17,1.62164076219,1,11.692,11.692,11.692,2,2.0,2.0,0,0.0,0.0,3,23,1,0,20,0.503657694962,3.0,5.0
displacement sites,area pemindahan,17,452.844,26.6378823529,22.061,29,1.70588235294,2.0,1,0.0588235294118,0.0,2,18,17,10,1,2.0,16.5294117647,4,2,18,3.10188122348,1,22.704,22.704,22.704,1,1.0,1.0,0,0.0,0.0,2,15,1,0,15,0.492592592593,3.0,1.0
complex supply chains,rantai suplai yang rumit,20,581.635,29.08175,22.6645,32,1.6,2.0,3,0.15,0.0,3,21,20,11,2,3.7,26.2,8,4,28,2.88418371978,1,12.367,12.367,12.367,1,1.0,1.0,0,0.0,0.0,4,24,1,0,19,0.497619047619,3.0,1.0
multi sectoral engagement,keterlibatan multi sektor,15,372.321,24.8214,22.829,24,1.6,2.0,3,0.2,0.0,3,25,15,10,3,2.86666666667,25.2,4,3,27,3.10689059561,2,64.58,32.29,32.29,3,1.5,1.5,1,0.5,0.5,3,25,2,0,22,0.6,3.0,5.0
mutual accountability,akuntabilitas mutual,14,412.623,29.4730714286,19.169,21,1.5,2.0,4,0.285714285714,0.0,2,21,14,9,2,2.28571428571,20.9285714286,5,2,21,2.83523774531,1,110.288,110.288,110.288,2,2.0,2.0,0,0.0,0.0,2,20,1,0,18,0.665873015873,3.0,5.0
reintegration,kembali terhubung,15,191.761,12.7840666667,9.811,26,1.73333333333,2.0,2,0.133333333333,0.0,1,13,15,6,1,1.4,13.0,8,1,11,1.98989809546,1,7.781,7.781,7.781,2,2.0,2.0,0,0.0,0.0,2,17,1,0,12,0.554837319543,3.0,5.0
socio-economic recovery,pemulihan sosioekonomi,15,293.466,19.5644,16.514,28,1.86666666667,2.0,0,0.0,0.0,2,23,15,6,2,2.6,23.6666666667,5,3,24,2.33291456398,1,15.957,15.957,15.957,2,2.0,2.0,0,0.0,0.0,2,22,1,0,20,0.550175669741,3.0,5.0
injuring,menyebabkan luka,16,168.26,10.51625,8.607,28,1.75,2.0,4,0.25,0.0,1,8,16,4,1,1.0625,7.9375,9,1,7,1.82103195813,1,8.525,8.525,8.525,0,0.0,0.0,2,2.0,2.0,2,16,1,0,14,0.458333333333,3.0,5.0
increased risk of flooding,meningkatnya risiko akibat banjir,17,334.679,19.687,13.802,29,1.70588235294,2.0,2,0.117647058824,0.0,4,26,17,13,2,3.29411764706,26.7647058824,3,3,25,3.52806431158,1,67.717,67.717,67.717,2,2.0,2.0,0,0.0,0.0,4,33,1,0,24,0.535187035187,3.0,5.0
assisting entity,membantu sesuatu yang ada,12,365.63,30.4691666667,24.72,19,1.58333333333,2.0,3,0.25,0.0,2,16,12,8,2,2.25,17.3333333333,4,2,17,2.75162916739,1,27.355,27.355,27.355,2,2.0,2.0,0,0.0,0.0,4,25,1,0,20,0.541666666667,2.0,4.0
deepest sympathy,belasungkawa sedalam-dalamnya,17,234.037,13.7668823529,10.017,28,1.64705882353,2.0,3,0.176470588235,0.0,2,16,17,6,2,2.17647058824,17.1176470588,10,2,16,1.89809337367,1,30.399,30.399,30.399,2,2.0,2.0,0,0.0,0.0,2,29,1,0,23,0.550287356322,3.0,5.0
want help,menginginkan pertolongan,16,177.702,11.106375,9.043,29,1.8125,2.0,1,0.0625,0.0,2,9,16,8,0,2.0,16.6875,4,2,13,2.78063906223,1,8.614,8.614,8.614,2,2.0,2.0,0,0.0,0.0,2,24,1,0,20,0.527777777778,3.0,5.0
bombing victims,korban bom,16,179.148,11.19675,8.8105,28,1.75,2.0,0,0.0,0.0,2,15,16,5,2,2.0,16.375,10,2,17,1.6737949407,1,8.229,8.229,8.229,1,1.0,1.0,0,0.0,0.0,2,10,1,0,10,0.555555555556,3.0,5.0
transparent,transpara,20,167.631,8.38155,6.611,31,1.55,2.0,4,0.2,0.0,1,11,20,7,1,1.0,9.5,14,1,10,1.65677964945,1,3.754,3.754,3.754,1,1.0,1.0,1,1.0,1.0,1,9,1,0,3,0.872053872054,3.0,5.0
agencies,"agen, lembaga",16,241.061,15.0663125,10.3895,25,1.5625,2.0,4,0.25,0.0,1,8,16,9,1,1.0625,7.6875,5,1,6,2.89939747035,1,6.28,6.28,6.28,2,2.0,2.0,0,0.0,0.0,2,13,1,0,8,0.669871794872,3.0,3.0
peacebuilding,pembinaan perdamaian,10,240.453,24.0453,11.238,18,1.8,2.0,1,0.1,0.0,1,13,10,8,1,1.7,17.0,3,2,22,2.84643934467,1,60.432,60.432,60.432,2,2.0,2.0,0,0.0,0.0,2,20,1,0,15,0.602991452991,1.0,4.0
newborn care,perawatan bayi,13,259.212,19.9393846154,15.567,21,1.61538461538,2.0,2,0.153846153846,0.0,2,12,13,7,1,3.92307692308,24.5384615385,4,4,25,2.56544837182,3,64.977,21.659,13.956,5,1.66666666667,2.0,1,0.333333333333,0.0,2,14,3,0,9,0.531746031746,3.0,3.0
reports,lapor,19,127.915,6.73236842105,4.685,35,1.84210526316,2.0,1,0.0526315789474,0.0,1,7,19,6,1,1.05263157895,8.47368421053,12,1,7,1.77321435509,1,25.225,25.225,25.225,2,2.0,2.0,0,0.0,0.0,1,5,1,0,4,0.67619047619,3.0,5.0
equipment/supplies rehabilitation,rehabilisasi peralatan dan persediaan,14,460.617,32.9012142857,25.638,20,1.42857142857,2.0,3,0.214285714286,0.0,2,33,14,12,2,3.14285714286,31.1428571429,3,4,35,3.46772010047,1,103.513,103.513,103.513,1,1.0,1.0,0,0.0,0.0,4,37,1,0,32,0.60765960766,3.0,5.0
cross tornado,menyeberangi badai,12,361.265,30.1054166667,15.8685,17,1.41666666667,1.0,7,0.583333333333,1.0,2,13,12,11,1,2.16666666667,15.0833333333,2,2,14,3.41829583405,1,73.432,73.432,73.432,2,2.0,2.0,0,0.0,0.0,2,18,1,0,15,0.420797720798,1.0,3.0
center-based therapeutic feeding programs (TFCs),program pemberian terapi berbasis pusat,8,356.609,44.576125,40.627,8,1.0,1.0,6,0.75,1.0,5,48,8,8,4,5.25,42.75,1,5,45,,1,37.479,37.479,37.479,0,0.0,0.0,2,2.0,2.0,5,39,1,0,38,0.603454415954,,3.0
resettled,ditempatkan,14,403.343,28.8102142857,22.5225,27,1.92857142857,2.0,1,0.0714285714286,0.0,1,9,14,9,1,2.21428571429,18.7142857143,6,2,18,2.87290559532,1,47.274,47.274,47.274,2,2.0,2.0,0,0.0,0.0,1,11,1,0,9,0.424242424242,2.0,5.0
active recreational sports education program,program pendidikan olahraga yang aktif dan rekreatif,16,617.399,38.5874375,32.045,28,1.75,2.0,2,0.125,0.0,5,44,16,9,4,5.125,42.5,7,5,42,2.6467822216,1,29.362,29.362,29.362,2,2.0,2.0,0,0.0,0.0,7,52,1,0,40,0.600996704445,1.0,3.0
categories,"kategori, grup, kelompok",17,138.94,8.17294117647,7.243,27,1.58823529412,2.0,1,0.0588235294118,0.0,1,10,17,7,1,1.23529411765,10.2941176471,11,1,8,2.05582790116,1,7.316,7.316,7.316,2,2.0,2.0,0,0.0,0.0,3,24,1,0,16,0.711111111111,3.0,5.0
preparedness activities system,sistem aktivitas penanggulangan,19,469.552,24.7132631579,16.331,31,1.63157894737,2.0,5,0.263157894737,0.0,3,30,19,12,3,2.94736842105,26.7894736842,6,3,29,3.22109725006,1,45.966,45.966,45.966,2,2.0,2.0,0,0.0,0.0,3,31,1,0,28,0.548155176049,3.0,5.0
severe trauma,trauma yang parah,18,324.912,18.0506666667,18.1605,36,2.0,2.0,0,0.0,0.0,2,13,18,7,2,2.33333333333,13.8888888889,10,2,12,2.10218717095,1,24.987,24.987,24.987,2,2.0,2.0,0,0.0,0.0,3,17,1,0,15,0.528657616893,3.0,5.0
major financial consequences,konsekuensi utama keuangan,17,578.831,34.0488823529,28.7,28,1.64705882353,2.0,2,0.117647058824,0.0,3,28,17,11,2,3.05882352941,25.2352941176,7,3,26,3.07817586509,1,63.357,63.357,63.357,2,2.0,2.0,0,0.0,0.0,3,26,1,0,23,0.570879120879,3.0,5.0
symptoms of distress,gejala gejala kecemasan,13,366.736,28.2104615385,18.131,20,1.53846153846,2.0,3,0.230769230769,0.0,3,20,13,10,2,2.23076923077,17.5384615385,3,2,16,3.18083298721,1,82.333,82.333,82.333,1,1.0,1.0,0,0.0,0.0,3,23,1,0,21,0.374637681159,1.0,5.0
steel truss bridges,jembatan berangka baja,11,316.493,28.7720909091,20.897,17,1.54545454545,2.0,2,0.181818181818,0.0,3,19,11,10,0,3.09090909091,20.6363636364,2,2,13,3.27761343682,1,36.127,36.127,36.127,2,2.0,2.0,0,0.0,0.0,3,22,1,0,19,0.469896331738,1.0,5.0
continuous humanitarian operations,kelanjutan operasi kemanusiaan,14,342.685,24.4775,18.563,27,1.92857142857,2.0,0,0.0,0.0,3,34,14,9,3,3.35714285714,33.5,6,3,33,2.69951385032,1,11.386,11.386,11.386,2,2.0,2.0,0,0.0,0.0,3,30,1,0,27,0.641948900772,3.0,1.0
locust plagues,belalang plague,10,418.346,41.8346,36.2525,14,1.4,1.5,5,0.5,0.0,2,14,10,7,1,2.2,15.8,4,2,14,2.52192809489,1,81.523,81.523,81.523,0,0.0,0.0,2,2.0,2.0,2,15,1,0,8,0.618253968254,1.0,1.0
member state,member pusat,15,207.069,13.8046,8.507,22,1.46666666667,2.0,4,0.266666666667,0.0,2,12,15,6,0,2.0,14.0666666667,10,2,14,1.69227186568,1,4.218,4.218,4.218,0,0.0,0.0,2,2.0,2.0,2,12,1,0,4,0.855555555556,3.0,1.0
generously donated,diberi donasi dengan dermawan,15,324.404,21.6269333333,13.777,26,1.73333333333,2.0,3,0.2,0.0,2,18,15,13,2,3.06666666667,22.6,3,4,28,3.58989809546,1,15.082,15.082,15.082,2,2.0,2.0,0,0.0,0.0,4,29,1,0,21,0.526819923372,3.0,5.0
building awareness,meningkatkan kesadaran,16,322.108,20.13175,12.5955,27,1.6875,2.0,2,0.125,0.0,2,18,16,8,1,2.0,19.875,9,2,19,2.21691718669,1,44.423,44.423,44.423,2,2.0,2.0,0,0.0,0.0,2,22,1,0,17,0.570033670034,3.0,5.0
forecasting,ralaman cuaca,14,217.865,15.5617857143,10.8335,23,1.64285714286,2.0,5,0.357142857143,0.0,1,11,14,11,1,1.21428571429,9.85714285714,3,1,7,3.32486295762,1,15.486,15.486,15.486,1,1.0,1.0,1,1.0,1.0,2,13,1,0,12,0.473776223776,3.0,2.0
other income-generating activities,aktivitas mencari uang yang lain,11,341.565,31.0513636364,20.171,20,1.81818181818,2.0,2,0.181818181818,0.0,3,34,11,8,2,4.36363636364,36.6363636364,4,5,42,2.91829583405,1,10.794,10.794,10.794,2,2.0,2.0,0,0.0,0.0,5,32,1,0,28,0.59471749226,3.0,5.0
people killed,orang orang dibunuh,19,301.091,15.8468947368,11.282,32,1.68421052632,2.0,3,0.157894736842,0.0,2,13,19,12,0,2.47368421053,17.7894736842,3,2,14,3.43162356585,1,4.617,4.617,4.617,1,1.0,1.0,0,0.0,0.0,3,19,1,0,16,0.422739541161,3.0,5.0
alternative aircraft,pesawat udara yang lain,16,463.934,28.995875,15.358,28,1.75,2.0,2,0.125,0.0,2,20,16,7,2,2.3125,19.8125,7,2,18,2.57855199099,1,109.8,109.8,109.8,2,2.0,2.0,0,0.0,0.0,4,23,1,0,19,0.465619967794,3.0,5.0
bomber,pelaku pemboman,19,234.527,12.3435263158,8.73,32,1.68421052632,2.0,4,0.210526315789,0.0,1,6,19,6,0,1.15789473684,8.52631578947,9,1,8,2.11480514434,1,15.952,15.952,15.952,2,2.0,2.0,0,0.0,0.0,2,15,1,0,13,0.411111111111,3.0,5.0
men,laki laki,13,158.61,12.2007692308,8.927,24,1.84615384615,2.0,0,0.0,0.0,1,3,13,4,0,1.15384615385,7.07692307692,6,1,4,1.61433083516,1,5.22,5.22,5.22,2,2.0,2.0,0,0.0,0.0,2,9,1,0,9,0.0,3.0,5.0
daring rescue,keberanian untuk menyelamatkan,15,403.039,26.8692666667,21.511,23,1.53333333333,2.0,6,0.4,0.0,2,13,15,11,2,2.73333333333,23.8666666667,3,3,24,3.3232314288,1,31.656,31.656,31.656,2,2.0,2.0,0,0.0,0.0,3,30,1,0,25,0.460683760684,3.0,2.0
undersea earthquakes,gempa bumi di dasar laut,19,329.596,17.3471578947,11.924,36,1.89473684211,2.0,0,0.0,0.0,2,20,19,7,2,3.52631578947,18.6842105263,11,3,16,1.99484144464,1,26.169,26.169,26.169,2,2.0,2.0,0,0.0,0.0,5,24,1,0,22,0.517929292929,3.0,5.0
credit crunch,kesulitan mendapat pinjaman,6,208.226,34.7043333333,19.098,11,1.83333333333,2.0,1,0.166666666667,0.0,2,13,6,4,1,4.0,30.8333333333,3,2,13,1.79248125036,1,13.495,13.495,13.495,2,2.0,2.0,0,0.0,0.0,3,27,1,0,23,0.504002170669,1.0,3.0
disease,wabah,17,140.61,8.27117647059,4.897,32,1.88235294118,2.0,1,0.0588235294118,0.0,1,7,17,2,1,1.0,7.82352941176,16,1,8,0.322756958897,1,5.975,5.975,5.975,1,1.0,1.0,1,1.0,1.0,1,5,1,0,6,0.447619047619,3.0,3.0
death toll,angka kematian,10,250.961,25.0961,22.349,17,1.7,2.0,1,0.1,0.0,2,10,10,5,0,2.2,14.2,5,2,12,1.96096404744,1,18.513,18.513,18.513,1,1.0,1.0,1,1.0,1.0,2,14,1,0,12,0.478571428571,3.0,5.0
disaster information system,sistem penginformasian bencana,19,213.511,11.2374210526,11.608,35,1.84210526316,2.0,0,0.0,0.0,3,27,19,4,3,3.0,24.8947368421,14,3,24,1.19225086023,1,13.55,13.55,13.55,2,2.0,2.0,0,0.0,0.0,3,30,1,0,17,0.669135802469,3.0,5.0
hurricane black,badai hitam,8,131.001,16.375125,11.542,12,1.5,2.0,3,0.375,0.0,2,15,8,6,1,2.375,13.5,2,3,17,2.5,2,43.087,21.5435,21.5435,2,1.0,1.0,2,1.0,1.0,2,11,2,0,13,0.529292929293,1.0,3.0
mosquito borne virus,virus yang dibawa nyamuk,12,348.445,29.0370833333,22.1515,22,1.83333333333,2.0,2,0.166666666667,0.0,3,20,12,8,1,3.83333333333,23.6666666667,3,5,29,3.02698683336,1,8.552,8.552,8.552,2,2.0,2.0,0,0.0,0.0,4,24,1,0,20,0.505555555556,3.0,5.0
police people,pihak kepolisian,12,216.163,18.0135833333,12.731,17,1.41666666667,1.5,7,0.583333333333,0.5,2,13,12,11,0,2.0,14.9166666667,2,2,14,3.41829583405,1,8.364,8.364,8.364,2,2.0,2.0,0,0.0,0.0,2,16,1,0,13,0.611034798535,1.0,3.0
monitoring for multiple hazards,pengawasan terhadap beberapa bencana,21,573.05,27.2880952381,19.61,35,1.66666666667,2.0,4,0.190476190476,0.0,4,31,21,18,3,3.66666666667,29.4761904762,4,3,24,4.01136504183,1,29.655,29.655,29.655,2,2.0,2.0,0,0.0,0.0,4,36,1,0,31,0.50017921147,5.0,5.0
organic waste,pemborosan pada sumber organik,17,188.959,11.1152352941,7.386,30,1.76470588235,2.0,1,0.0588235294118,0.0,2,13,17,3,1,2.11764705882,14.9411764706,10,2,14,1.22104778518,1,44.656,44.656,44.656,2,2.0,2.0,0,0.0,0.0,4,30,1,0,23,0.460683760684,3.0,1.0
forecasting,memprediksi,14,217.865,15.5617857143,10.8335,23,1.64285714286,2.0,5,0.357142857143,0.0,1,11,14,11,1,1.21428571429,9.85714285714,3,1,7,3.32486295762,1,3.006,3.006,3.006,2,2.0,2.0,0,0.0,0.0,1,11,1,0,10,0.409090909091,3.0,5.0
displaced population,populasi pengungsian,15,343.45,22.8966666667,16.118,22,1.46666666667,2.0,5,0.333333333333,0.0,2,20,15,7,2,2.33333333333,20.0,6,2,18,2.33957226199,1,72.807,72.807,72.807,2,2.0,2.0,0,0.0,0.0,2,20,1,0,14,0.638461538462,3.0,3.0
community water supply,persediaan air untuk umum,25,616.662,24.66648,23.12,37,1.48,2.0,5,0.2,0.0,3,22,25,12,2,3.2,23.8,10,3,22,2.91508495182,1,27.745,27.745,27.745,1,1.0,1.0,1,1.0,1.0,4,25,1,0,21,0.484848484848,3.0,5.0
hotline help,bantuan via telepon,14,354.2,25.3,15.5755,25,1.78571428571,2.0,2,0.142857142857,0.0,2,12,14,11,1,2.71428571429,19.3571428571,4,2,15,3.23592635063,1,11.765,11.765,11.765,1,1.0,1.0,0,0.0,0.0,3,19,1,0,13,0.570906432749,3.0,4.0
the limited availability of technology,ketersediaan yang terbatas dari teknologi,21,638.154,30.3882857143,24.565,33,1.57142857143,2.0,4,0.190476190476,0.0,5,38,21,15,3,3.28571428571,33.1428571429,5,3,34,3.6130541858,1,48.065,48.065,48.065,2,2.0,2.0,0,0.0,0.0,5,41,1,0,29,0.609216944801,3.0,2.0
Disaster Assistance Response Team (DART),badan nasional penanggulangan bencana,15,428.207,28.5471333333,23.718,28,1.86666666667,2.0,1,0.0666666666667,0.0,5,40,15,8,3,3.66666666667,24.8666666667,8,4,26,,1,38.116,38.116,38.116,2,2.0,2.0,0,0.0,0.0,4,37,1,0,33,0.515865865866,,3.0
disaster risk reduction strategies and policies,strategi dan aturan pengurangan bencana alam,15,576.169,38.4112666667,39.912,29,1.93333333333,2.0,1,0.0666666666667,0.0,6,47,15,7,4,6.2,49.7333333333,6,6,49,2.33957226199,1,43.458,43.458,43.458,2,2.0,2.0,0,0.0,0.0,6,44,1,0,38,0.605911359457,3.0,5.0
medications,medikasi,25,308.71,12.3484,9.508,44,1.76,2.0,1,0.04,0.0,1,11,25,6,1,1.12,9.8,15,1,10,1.75533621343,1,27.839,27.839,27.839,1,1.0,1.0,1,1.0,1.0,1,8,1,0,5,0.789502164502,3.0,1.0
worsens eastern,daerah timur memburuk,10,227.094,22.7094,15.8135,17,1.7,2.0,2,0.2,0.0,2,15,10,8,1,2.9,20.5,3,3,17,3.02716911844,1,7.172,7.172,7.172,1,1.0,1.0,0,0.0,0.0,3,21,1,0,18,0.457142857143,1.0,3.0
building code,membuat kode,15,416.553,27.7702,12.342,26,1.73333333333,2.0,1,0.0666666666667,0.0,2,13,15,11,0,2.26666666667,18.0,3,2,14,3.27290559532,1,11.019,11.019,11.019,2,2.0,2.0,0,0.0,0.0,2,12,1,0,9,0.653846153846,1.0,1.0
please stay,tolong tetap di tempat,17,302.399,17.7881764706,13.889,28,1.64705882353,2.0,2,0.117647058824,0.0,2,11,17,15,0,2.58823529412,16.9411764706,3,2,14,3.80776357642,1,32.674,32.674,32.674,1,1.0,1.0,0,0.0,0.0,4,22,1,0,17,0.427272727273,3.0,5.0
local peoples' approach to disaster risk management,pendekatan penduduk lokal terhadap manajemen risiko bencana,11,361.496,32.8632727273,24.88,20,1.81818181818,2.0,2,0.181818181818,0.0,7,51,11,9,5,6.81818181818,58.2727272727,3,7,61,3.02716911844,1,24.554,24.554,24.554,2,2.0,2.0,0,0.0,0.0,7,59,1,0,45,0.6384938751,3.0,5.0
adverse conditions,situasi buruk,14,210.545,15.0389285714,14.805,23,1.64285714286,2.0,3,0.214285714286,0.0,2,18,14,5,2,2.28571428571,15.5,7,2,13,1.8322488896,1,3.772,3.772,3.772,2,2.0,2.0,0,0.0,0.0,2,13,1,0,16,0.420797720798,3.0,3.0
free hotline,saluran telepon bebas pulsa,12,455.872,37.9893333333,17.841,18,1.5,1.5,4,0.333333333333,0.0,2,12,12,10,1,2.83333333333,19.3333333333,3,2,14,3.33467914105,1,20.94,20.94,20.94,2,2.0,2.0,0,0.0,0.0,4,27,1,0,23,0.583333333333,3.0,5.0
traditional birth attendant,persalinan tradisional,15,451.282,30.0854666667,23.91,26,1.73333333333,2.0,3,0.2,0.0,3,27,15,9,2,2.46666666667,20.8666666667,4,3,26,2.9232314288,1,47.525,47.525,47.525,1,1.0,1.0,1,1.0,1.0,2,22,1,0,20,0.648288439955,3.0,2.0
Myanmar,burma,17,201.677,11.8633529412,6.628,30,1.76470588235,2.0,3,0.176470588235,0.0,1,7,17,4,1,1.05882352941,7.05882352941,12,1,7,,3,22.465,7.48833333333,6.628,5,1.66666666667,2.0,1,0.333333333333,0.0,1,5,3,0,5,0.395238095238,,5.0
injury,kecelakaan,18,349.835,19.4352777778,17.3535,33,1.83333333333,2.0,1,0.0555555555556,0.0,1,6,18,5,1,1.05555555556,6.16666666667,10,1,6,1.67942936681,1,11.025,11.025,11.025,2,2.0,2.0,0,0.0,0.0,1,10,1,0,10,0.0,3.0,5.0
governmental organizations,organisasi kepemerinahan,22,399.383,18.1537727273,12.6125,37,1.68181818182,2.0,3,0.136363636364,0.0,2,26,22,7,2,2.0,22.4090909091,10,2,23,2.0562150094,1,5.47,5.47,5.47,1,1.0,1.0,1,1.0,1.0,2,24,1,0,22,0.61485042735,3.0,5.0
unconfirmed reports,laporan tidak terkonfirmasi,27,589.057,21.8169259259,17.989,41,1.51851851852,2.0,7,0.259259259259,0.0,2,19,25,16,2,3.85185185185,28.8888888889,9,4,31,3.47602361279,2,57.081,28.5405,28.5405,3,1.5,1.5,1,0.5,0.5,3,27,2,0,20,0.593692207727,3.0,5.0
emergency transition,perpindahan energi,11,121.207,11.0188181818,7.898,20,1.81818181818,2.0,2,0.181818181818,0.0,2,20,11,3,2,2.0,16.7272727273,9,2,16,0.865856617457,1,6.177,6.177,6.177,2,2.0,2.0,0,0.0,0.0,2,18,1,0,16,0.585185185185,2.0,1.0
cluster sampling,pengambilan sampel kluster,12,356.698,29.7248333333,26.3455,21,1.75,2.0,1,0.0833333333333,0.0,2,16,12,10,2,2.58333333333,21.6666666667,3,2,15,3.18872187554,1,11.517,11.517,11.517,1,1.0,1.0,0,0.0,0.0,3,26,1,0,20,0.582313519814,1.0,2.0
crisis rises,krisis yang meningkat,16,246.337,15.3960625,11.8755,31,1.9375,2.0,0,0.0,0.0,2,12,16,6,2,2.0625,16.3125,10,2,16,1.7987949407,1,32.686,32.686,32.686,2,2.0,2.0,0,0.0,0.0,3,21,1,0,14,0.640873015873,1.0,5.0
brought hurricane,terbawa topan,21,359.752,17.131047619,11.355,37,1.7619047619,2.0,2,0.0952380952381,0.0,2,17,21,12,1,2.52380952381,16.2857142857,6,3,19,3.3564924138,1,7.08,7.08,7.08,2,2.0,2.0,0,0.0,0.0,2,13,1,0,14,0.554837319543,1.0,3.0
humanitarian response,balasan kemanusiaan,19,221.286,11.6466315789,9.58,30,1.57894736842,2.0,6,0.315789473684,0.0,2,21,19,7,2,2.21052631579,20.2105263158,10,2,18,2.07849167403,1,9.385,9.385,9.385,1,1.0,1.0,1,1.0,1.0,2,19,1,0,17,0.579706842865,3.0,1.0
water supply and treatment,pengolahan dan penyediaan air,13,449.356,34.5658461538,20.064,25,1.92307692308,2.0,1,0.0769230769231,0.0,4,26,13,12,2,4.0,28.0769230769,2,4,29,3.54659356429,1,20.56,20.56,20.56,2,2.0,2.0,0,0.0,0.0,4,29,1,0,25,0.609429448172,3.0,5.0
volunteering,kerelawanan,15,249.954,16.6636,14.284,28,1.86666666667,2.0,1,0.0666666666667,0.0,1,12,15,9,1,1.53333333333,13.4666666667,6,1,8,2.73957226199,1,8.996,8.996,8.996,2,2.0,2.0,0,0.0,0.0,1,11,1,0,11,0.490404040404,2.0,5.0
programming,memprogramkan,14,253.514,18.1081428571,15.707,24,1.71428571429,2.0,2,0.142857142857,0.0,1,11,14,5,1,1.07142857143,11.2142857143,9,1,11,1.6266888497,1,5.065,5.065,5.065,2,2.0,2.0,0,0.0,0.0,1,13,1,0,6,0.725718725719,3.0,5.0
incidents,peristiw,11,126.324,11.484,8.124,19,1.72727272727,2.0,3,0.272727272727,0.0,1,9,11,4,1,1.0,7.72727272727,7,1,7,1.49111485006,1,19.211,19.211,19.211,1,1.0,1.0,1,1.0,1.0,1,8,1,0,8,0.458333333333,3.0,5.0
disrupted livelihood,mengganggu mata pencaharian,7,128.288,18.3268571429,18.039,14,2.0,2.0,0,0.0,0.0,2,20,7,6,2,3.28571428571,27.1428571429,2,4,31,2.52164063634,1,15.912,15.912,15.912,2,2.0,2.0,0,0.0,0.0,3,27,1,0,24,0.440432098765,3.0,5.0
on call budget,anggaran siap tersedia,13,339.851,26.1423846154,19.626,16,1.23076923077,1.0,7,0.538461538462,0.0,3,14,13,12,1,2.38461538462,17.6923076923,2,3,23,3.54659356429,1,20.108,20.108,20.108,2,2.0,2.0,0,0.0,0.0,3,22,1,0,18,0.520021645022,1.0,5.0
strong earthquakes,gempa bumi yang dahsyat,19,201.421,10.6011052632,8.162,34,1.78947368421,2.0,2,0.105263157895,0.0,2,18,19,10,1,3.0,15.7894736842,5,3,15,3.07084709362,1,11.397,11.397,11.397,2,2.0,2.0,0,0.0,0.0,4,23,1,0,21,0.482286634461,3.0,5.0
increases in government debt,kenaikan hutang pemerintah,20,401.462,20.0731,18.2335,33,1.65,2.0,4,0.2,0.0,4,28,20,9,1,3.15,28.4,6,3,29,2.80869496956,1,44.377,44.377,44.377,2,2.0,2.0,0,0.0,0.0,3,26,1,0,23,0.636015944839,3.0,5.0
local wisdom,kebijaksaannya lokal,18,280.707,15.5948333333,10.1045,31,1.72222222222,2.0,4,0.222222222222,0.0,2,12,18,8,2,2.0,15.3333333333,10,2,14,2.21329828206,1,9.104,9.104,9.104,0,0.0,0.0,2,2.0,2.0,2,20,1,0,18,0.422222222222,3.0,4.0
deforestation,pembukaan lahan,13,292.712,22.5163076923,19.127,23,1.76923076923,2.0,2,0.153846153846,0.0,1,13,13,6,1,1.92307692308,16.3846153846,8,2,18,1.85428587199,1,19.127,19.127,19.127,1,1.0,1.0,1,1.0,1.0,2,15,1,0,13,0.476923076923,3.0,2.0
national-level plans,rencana skala nasional,18,268.352,14.9084444444,12.3705,30,1.66666666667,2.0,1,0.0555555555556,0.0,2,20,18,5,1,2.88888888889,23.3333333333,12,3,24,1.55772777874,1,7.033,7.033,7.033,2,2.0,2.0,0,0.0,0.0,3,22,1,0,19,0.531818181818,3.0,5.0
