username,source-word,target-word,user_point,user_is_male,user_is_female,user_is_age_0,user_is_age_15,user_is_age_20,user_is_age_25,user_is_age_30,user_is_age_35,user_is_age_40,user_languages,user_number_duration_played,user_mean_duration_played,user_median_duration_played,user_total_duration_played,user_number_time_to_translate,user_mean_time_to_translate,user_median_time_to_translate,user_total_time_to_translate,user_number_time_to_alternate,user_mean_time_to_alternate,user_median_time_to_alternate,user_total_time_to_alternate,user_number_time_to_vote_up,user_mean_time_to_vote_up,user_median_time_to_vote_up,user_total_time_to_vote_up,user_number_time_to_vote_down,user_mean_time_to_vote_down,user_median_time_to_vote_down,user_total_time_to_vote_down,user_number_time_to_categorize,user_mean_time_to_categorize,user_median_time_to_categorize,user_total_time_to_categorize,user_number_skip_translate,user_mean_skip_translate,user_median_skip_translate,user_total_skip_translate,user_number_skip_alternate,user_mean_skip_alternate,user_median_skip_alternate,user_total_skip_alternate,user_number_skip_vote,user_mean_skip_vote,user_median_skip_vote,user_total_skip_vote,user_number_skip_categorize,user_mean_skip_categorize,user_median_skip_categorize,user_total_skip_categorize,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,action_duration,action_vote_up,action_vote_down,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
indahrj,cash for work,uang tunai untuk pekerjaan,2445,0,1,0,0,1,0,0,0,0,1,6,493.64,295.83,2961.85,43,18.97,13.72,815.78,25,23.88,19.87,596.98,34,6.15,4.85,209.05,10,15.12,11.1,151.24,46,10.19,8.04,468.67,20,10.47,6.82,209.37,19,14.17,8.53,269.32,11,7.03,5.02,77.29,5,12.95,9.8,64.75,17,314.508,18.5004705882,13.33,25,1.47058823529,2.0,7,0.411764705882,0.0,3,13,17,15,0,2.64705882353,15.4705882353,2,1,4,3.8521687236,1,13.33,13.33,13.33,2,2.0,2.0,0,0.0,0.0,4,26,1,13.33,2,0,0,22,0.458974358974,1.0,3.0
sucimafthulfeni,disaster response documentation,dokumentasi penanggulangan bencanan,2810,0,1,0,1,0,0,0,0,0,1,6,1054.82,653.95,6328.92,74,31.16,30.12,2306.1,44,18.61,15.18,818.68,93,7.32,1.88,680.95,0,,,0.0,80,14.3,6.0,1143.8,9,31.82,5.3,286.42,41,15.69,9.04,643.46,5,29.97,2.76,149.83,27,12.46,5.55,336.47,18,361.93,20.1072222222,17.7055,32,1.77777777778,2.0,2,0.111111111111,0.0,3,31,18,10,3,3.16666666667,29.1111111111,6,3,27,2.93299930664,1,43.919,43.919,43.919,1,1.0,1.0,0,0.0,0.0,3,35,1,43.919,1,0,0,28,0.568680662229,3.0,4.0
raissa2606,dead explosion,meninggal akibat ledakan,31555,0,1,0,1,0,0,0,0,0,1,95,254.03,54.82,24133.04,693,7.98,5.8,5529.24,611,9.91,7.53,6057.17,725,2.88,1.36,2085.53,17,4.3,2.61,73.12,715,4.32,2.9,3086.06,109,6.39,2.91,696.31,106,9.33,4.14,989.11,14,12.99,8.42,181.84,32,12.32,7.05,394.29,16,287.763,17.9851875,14.795,24,1.5,2.0,6,0.375,0.0,2,14,16,9,1,2.4375,19.0,7,2,17,2.6467822216,1,5.253,5.253,5.253,1,1.0,1.0,1,1.0,1.0,3,24,1,5.253,1,1,0,19,0.448412698413,1.0,2.0
dinechandra,deck truss bridges,jembatan dek truss,67150,0,1,0,0,1,0,0,0,0,1,98,467.69,287.55,45834.08,1102,12.27,10.15,13522.5,1065,13.43,10.49,14299.24,1153,2.1,1.16,2421.42,10,6.2,3.93,62.02,1062,5.27,3.28,5593.63,10,28.82,31.31,288.23,30,30.4,16.55,912.06,11,13.6,2.66,149.58,88,8.68,3.09,763.66,5,160.974,32.1948,31.499,4,0.8,1.0,4,0.8,1.0,3,18,5,5,0,2.2,16.6,1,2,19,2.32192809489,1,25.077,25.077,25.077,0,0.0,0.0,1,1.0,1.0,3,18,1,25.077,0,1,0,15,0.638888888889,1.0,3.0
Tiara,physicians,praktisi medis,7895,0,1,0,0,1,0,0,0,0,1,21,906.36,743.91,19033.5,156,21.23,11.88,3312.43,125,28.75,21.97,3593.91,149,9.29,4.45,1384.56,36,13.74,8.02,494.61,205,14.8,6.77,3034.8,29,30.84,17.65,894.34,75,16.87,11.13,1265.5,15,31.42,37.53,471.23,18,23.99,13.54,431.89,18,325.325,18.0736111111,10.0095,28,1.55555555556,2.0,6,0.333333333333,0.0,1,10,18,7,1,1.22222222222,7.33333333333,9,1,6,2.20969097282,1,82.721,82.721,82.721,2,2.0,2.0,0,0.0,0.0,2,14,1,82.721,2,0,0,10,0.620634920635,,5.0
graciotto,active-duty education staff,staf pendidikan dinad aktif,4515,1,0,0,1,0,0,0,0,0,1,9,748.09,642.76,6732.81,106,14.04,7.79,1488.46,42,16.64,10.92,698.83,129,5.15,2.89,664.31,51,4.73,3.68,241.02,156,8.01,4.63,1249.85,52,5.43,3.7,282.44,128,6.27,3.71,802.66,2,14.35,14.35,28.7,12,7.84,6.53,94.05,13,389.404,29.9541538462,22.436,20,1.53846153846,2.0,4,0.307692307692,0.0,3,27,13,12,2,4.07692307692,28.9230769231,2,4,26,3.54659356429,1,16.578,16.578,16.578,0,0.0,0.0,2,2.0,2.0,4,27,1,16.578,0,2,0,24,0.559964726631,3.0,2.0
HELECONIA,emergency contraceptive,pencegahan darurat,385,0,1,0,0,1,0,0,0,0,1,1,493.05,493.05,493.05,7,17.68,15.85,123.74,7,36.6,27.62,256.22,7,4.59,3.02,32.11,1,4.69,4.69,4.69,8,8.62,8.03,68.94,0,,,0.0,1,25.73,25.73,25.73,1,14.12,14.12,14.12,1,1.49,1.49,1.49,17,450.33,26.49,17.867,27,1.58823529412,2.0,4,0.235294117647,0.0,2,23,17,6,2,2.17647058824,19.8823529412,11,2,19,1.73136002919,1,17.867,17.867,17.867,1,1.0,1.0,1,1.0,1.0,2,18,1,17.867,1,1,0,18,0.57524520568,2.0,3.0
meenoth,economic loss,rugi,2905,0,1,0,0,1,0,0,0,0,1,2,1965.44,1965.44,3930.89,66,15.56,11.48,1026.91,74,18.53,13.98,1371.58,62,4.54,3.21,281.51,16,8.09,5.87,129.48,67,5.01,4.48,335.39,4,20.07,21.23,80.3,11,20.21,17.18,222.3,1,15.08,15.08,15.08,2,4.19,4.19,8.37,18,266.196,14.7886666667,8.5285,31,1.72222222222,2.0,2,0.111111111111,0.0,2,13,18,6,1,2.0,15.5,13,2,16,1.49738520501,1,12.22,12.22,12.22,1,1.0,1.0,0,0.0,0.0,1,4,1,12.22,1,0,0,12,0.442307692308,3.0,3.0
RP2504,hazard-prone areas.,wilayah rentan bahaya,13185,1,0,0,0,0,0,1,0,0,1,29,849.6,509.0,24638.53,520,20.65,12.86,10740.24,89,36.81,29.79,3275.78,69,12.79,5.15,882.28,27,28.77,13.58,776.92,70,12.12,8.92,848.2,97,22.59,10.63,2191.47,36,29.44,21.35,1059.81,5,9.09,12.4,45.43,51,13.45,9.43,686.2,10,139.229,13.9229,13.4715,20,2.0,2.0,0,0.0,0.0,2,19,10,8,2,3.1,19.8,3,3,19,2.84643934467,1,14.123,14.123,14.123,2,2.0,2.0,0,0.0,0.0,3,21,1,14.123,2,0,0,16,0.560011138959,3.0,5.0
irf,crude mortality rate (cmr),tingkat kematian kotor (bruto),182375,1,0,0,0,0,0,1,0,0,3,474,627.85,278.04,297602.45,1696,26.12,18.41,44302.98,1668,25.89,20.32,43184.88,7216,3.65,2.09,26327.43,882,7.69,4.14,6784.93,7656,4.72,2.96,36130.79,3657,5.95,2.99,21758.65,5816,6.72,3.3,39098.91,448,9.02,3.83,4040.73,517,6.33,3.03,3271.71,15,471.679,31.4452666667,31.561,26,1.73333333333,2.0,2,0.133333333333,0.0,4,26,15,8,1,2.93333333333,21.2,5,3,22,,1,67.555,67.555,67.555,2,2.0,2.0,0,0.0,0.0,4,30,1,67.555,2,0,0,23,0.591239316239,3.0,5.0
cutdhia,discovered,menemukan,24135,0,1,0,0,1,0,0,0,0,1,25,1372.28,1013.92,34307.05,452,23.24,19.82,10506.41,402,25.67,17.85,10317.62,432,5.57,3.59,2404.31,45,15.83,8.91,712.4,464,5.77,4.27,2679.03,12,43.93,28.03,527.21,12,39.78,31.87,477.42,7,37.47,24.12,262.3,26,12.83,10.58,333.71,16,159.029,9.9393125,6.906,29,1.8125,2.0,1,0.0625,0.0,1,10,16,3,1,1.0,8.9375,12,1,9,1.01409765557,3,40.958,13.6526666667,12.117,5,1.66666666667,2.0,1,0.333333333333,0.0,1,9,3,24.013,2,0,0,10,0.403703703704,3.0,5.0
rieski,extreme weather events,aktivitas cuaca ekstrim,310,0,1,0,0,1,0,0,0,0,1,1,239.57,239.57,239.57,9,12.47,13.79,112.22,4,13.86,12.26,55.45,6,4.96,4.93,29.73,1,5.4,5.4,5.4,5,8.71,10.79,43.55,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,21,322.204,15.343047619,13.747,35,1.66666666667,2.0,3,0.142857142857,0.0,3,22,21,10,1,2.85714285714,21.1428571429,6,3,22,2.97448706512,1,16.865,16.865,16.865,2,2.0,2.0,0,0.0,0.0,3,23,1,16.865,2,0,0,20,0.451983604158,3.0,3.0
iful13,political and security,politis dan keamanan,2160,1,0,0,0,1,0,0,0,0,1,7,1021.82,1195.19,7152.75,58,31.2,28.3,1809.36,37,37.34,32.95,1381.7,51,10.61,6.99,541.16,16,14.22,11.73,227.51,59,13.92,10.94,821.45,9,18.86,12.03,169.73,23,19.84,12.49,456.35,0,,,0.0,4,51.15,38.96,204.59,21,317.824,15.1344761905,11.204,35,1.66666666667,2.0,1,0.047619047619,0.0,3,22,21,5,2,3.0,20.1428571429,15,3,20,1.37525806867,1,15.809,15.809,15.809,0,0.0,0.0,1,1.0,1.0,3,20,1,15.809,0,1,0,12,0.707359307359,3.0,5.0
raissa2606,essential trauma care,perawatan traumatis yang penting,31555,0,1,0,1,0,0,0,0,0,1,95,254.03,54.82,24133.04,693,7.98,5.8,5529.24,611,9.91,7.53,6057.17,725,2.88,1.36,2085.53,17,4.3,2.61,73.12,715,4.32,2.9,3086.06,109,6.39,2.91,696.31,106,9.33,4.14,989.11,14,12.99,8.42,181.84,32,12.32,7.05,394.29,21,834.123,39.7201428571,27.287,31,1.47619047619,2.0,3,0.142857142857,0.0,3,21,21,14,2,3.33333333333,25.9523809524,6,3,24,3.4273334939,1,10.39,10.39,10.39,2,2.0,2.0,0,0.0,0.0,4,32,1,10.39,2,0,0,20,0.608134920635,3.0,4.0
liedevi,accessible vacant land,lahan kosong yang mudah dijangkau,24045,0,1,0,0,0,1,0,0,0,1,62,315.31,164.2,19549.05,444,9.15,7.41,4061.23,429,13.54,10.58,5807.41,458,3.54,2.19,1623.01,28,4.22,3.59,118.23,494,6.92,4.63,3417.33,28,12.51,4.11,350.18,50,7.76,5.4,388.12,2,11.3,11.3,22.6,3,6.07,5.68,18.2,15,353.767,23.5844666667,13.435,25,1.66666666667,2.0,3,0.2,0.0,3,22,15,8,2,4.6,28.4666666667,4,5,31,2.70689059561,1,11.396,11.396,11.396,2,2.0,2.0,0,0.0,0.0,5,33,1,11.396,2,0,0,27,0.489898989899,3.0,3.0
mayamalidra,alludes,menghubungkan dengan,101830,0,1,0,0,0,1,0,0,0,1,156,629.92,543.92,98267.3,1761,11.27,9.28,19841.9,1545,11.81,9.75,18246.06,2248,3.35,2.31,7531.1,268,5.64,4.43,1512.31,3706,6.17,4.77,22857.87,1414,4.53,2.39,6410.7,2235,5.1,2.99,11397.11,1096,3.94,2.89,4322.84,95,10.87,7.13,1032.82,17,295.818,17.4010588235,17.672,27,1.58823529412,2.0,2,0.117647058824,0.0,1,7,17,7,1,1.17647058824,12.2941176471,11,1,11,1.84900708801,1,8.557,8.557,8.557,2,2.0,2.0,0,0.0,0.0,2,20,1,8.557,2,0,0,17,0.295238095238,1.0,1.0
unimiff,livelihood rehabilitation,rehabilitasi kehidupan,30060,0,1,0,0,1,0,0,0,0,1,37,1006.91,695.04,37255.72,726,12.24,10.21,8887.28,357,16.88,13.13,6025.45,777,4.49,2.64,3489.21,139,6.15,3.96,854.48,920,7.26,4.91,6681.34,206,8.22,4.68,1692.92,620,6.67,3.83,4133.1,69,5.91,3.17,407.87,22,18.96,8.47,417.13,15,334.807,22.3204666667,20.658,25,1.66666666667,2.0,3,0.2,0.0,2,25,15,10,2,2.73333333333,26.6666666667,6,3,29,2.87290559532,1,21.272,21.272,21.272,2,2.0,2.0,0,0.0,0.0,2,22,1,21.272,2,0,0,19,0.660713012478,3.0,1.0
esewele,earth tremor,getaran gempa,5185,1,0,0,0,1,0,0,0,0,2,1,10799.81,10799.81,10799.81,153,28.41,23.08,4347.24,39,34.57,31.36,1348.1,49,5.59,4.25,274.13,93,7.6,5.13,706.89,136,7.24,5.94,985.31,1,36.65,36.65,36.65,92,5.96,2.6,548.6,0,,,0.0,4,32.75,25.18,130.99,14,357.509,25.5363571429,21.1875,27,1.92857142857,2.0,0,0.0,0.0,2,12,14,4,0,2.07142857143,11.0,9,2,10,1.42991117098,1,26.726,26.726,26.726,2,2.0,2.0,0,0.0,0.0,2,13,1,26.726,2,0,0,8,0.659645909646,3.0,4.0
Tom Alcedo,roadways,jalan,275,1,0,0,0,0,0,0,0,1,1,1,2036.14,2036.14,2036.14,6,73.54,68.84,441.26,2,69.73,69.73,139.45,5,52.85,37.76,264.25,5,59.96,52.73,299.82,7,46.74,47.91,327.17,0,,,0.0,1,90.17,90.17,90.17,0,,,0.0,0,,,0.0,13,208.257,16.0197692308,11.091,23,1.76923076923,2.0,2,0.153846153846,0.0,1,8,13,4,1,1.61538461538,8.30769230769,7,2,10,1.92118549659,3,69.938,23.3126666667,11.688,5,1.66666666667,2.0,1,0.333333333333,0.0,1,5,3,53.946,2,0,0,6,0.55,3.0,5.0
irf,alerting,peringatan,182375,1,0,0,0,0,0,1,0,0,3,474,627.85,278.04,297602.45,1696,26.12,18.41,44302.98,1668,25.89,20.32,43184.88,7216,3.65,2.09,26327.43,882,7.69,4.14,6784.93,7656,4.72,2.96,36130.79,3657,5.95,2.99,21758.65,5816,6.72,3.3,39098.91,448,9.02,3.83,4040.73,517,6.33,3.03,3271.71,19,413.313,21.7533157895,17.524,31,1.63157894737,2.0,5,0.263157894737,0.0,1,8,19,10,1,1.21052631579,11.3684210526,5,1,7,3.16595732095,3,38.644,12.8813333333,10.331,5,1.66666666667,2.0,1,0.333333333333,0.0,1,10,3,18.629,2,0,0,7,0.672222222222,2.0,5.0
sarlita,evacuation shelters,wadah evakuasi,1545,0,1,0,0,0,1,0,0,0,2,4,957.37,932.7,3829.5,35,30.63,17.93,1071.98,38,24.13,19.59,917.03,33,11.29,7.4,372.55,4,20.3,11.35,81.18,39,12.02,7.8,468.6,5,5.77,5.31,28.84,7,33.11,25.95,231.74,1,1.37,1.37,1.37,2,44.47,44.47,88.94,18,465.927,25.8848333333,18.6625,27,1.5,2.0,4,0.222222222222,0.0,2,19,18,8,2,2.61111111111,22.5,8,3,27,2.46132014021,1,19.578,19.578,19.578,1,1.0,1.0,0,0.0,0.0,2,14,1,19.578,1,0,0,16,0.557365636313,3.0,3.0
adinezia,transport,mudik,12265,0,1,0,0,0,1,0,0,0,1,4,3303.32,2414.13,13213.29,290,11.38,9.4,3299.7,239,14.5,12.11,3466.56,219,3.45,2.49,754.5,89,4.61,4.14,410.56,364,5.15,4.56,1875.86,40,7.6,4.59,303.97,137,6.77,4.59,928.0,64,3.36,2.87,215.2,3,4.61,4.09,13.84,20,315.923,15.79615,11.999,33,1.65,2.0,4,0.2,0.0,1,9,20,11,1,1.0,9.8,7,1,12,2.93935387217,1,6.965,6.965,6.965,1,1.0,1.0,0,0.0,0.0,1,5,1,6.965,1,0,0,9,0.0,3.0,2.0
raissa2606,basic services,jasa basis,31555,0,1,0,1,0,0,0,0,0,1,95,254.03,54.82,24133.04,693,7.98,5.8,5529.24,611,9.91,7.53,6057.17,725,2.88,1.36,2085.53,17,4.3,2.61,73.12,715,4.32,2.9,3086.06,109,6.39,2.91,696.31,106,9.33,4.14,989.11,14,12.99,8.42,181.84,32,12.32,7.05,394.29,14,231.851,16.5607857143,11.2825,25,1.78571428571,2.0,2,0.142857142857,0.0,2,14,14,6,2,1.92857142857,12.7142857143,8,2,13,1.95021206491,1,7.155,7.155,7.155,2,2.0,2.0,0,0.0,0.0,2,10,1,7.155,2,0,0,9,0.590476190476,3.0,2.0
dhxkx,damage and loss assessment (dala),beban kerusakan dan kerugian,2870,0,1,0,1,0,0,0,0,0,2,14,598.67,126.45,8381.38,63,30.51,22.79,1921.97,28,26.15,22.49,732.17,82,10.36,4.64,849.29,17,17.78,16.8,302.23,129,9.18,5.85,1184.17,74,17.95,6.03,1328.34,94,12.13,5.61,1140.06,55,7.02,4.01,386.0,38,11.86,8.28,450.77,14,359.322,25.6658571429,16.623,24,1.71428571429,2.0,1,0.0714285714286,0.0,5,33,14,4,1,4.0,32.0714285714,9,4,32,,1,90.798,90.798,90.798,1,1.0,1.0,1,1.0,1.0,4,28,1,90.798,1,1,0,27,0.552308802309,2.0,1.0
gitardi,text redcross,simbol palang merah,1945,0,1,0,0,1,0,0,0,0,2,1,1602.2,1602.2,1602.2,57,10.93,9.63,623.0,48,10.29,8.83,494.08,30,4.36,2.61,130.92,5,3.59,3.85,17.96,43,5.97,5.42,256.91,1,5.13,5.13,5.13,0,,,0.0,0,,,0.0,0,,,0.0,18,519.176,28.8431111111,18.4725,30,1.66666666667,2.0,6,0.333333333333,0.0,2,13,18,14,1,4.0,23.9444444444,5,3,16,3.52494497508,1,9.308,9.308,9.308,0,0.0,0.0,2,2.0,2.0,3,19,1,9.308,0,2,0,18,0.351776878093,1.0,3.0
adelia11,symptoms of distress,tanda bahaya,12755,0,1,0,0,0,1,0,0,0,1,28,804.15,424.89,22516.3,369,20.98,14.56,7742.51,109,17.91,13.21,1952.0,221,5.02,3.3,1109.4,12,17.44,7.19,209.25,310,7.89,5.78,2445.58,311,10.08,4.72,3135.61,232,7.36,3.99,1707.06,124,6.68,3.87,828.24,26,16.61,8.01,431.82,13,366.736,28.2104615385,18.131,20,1.53846153846,2.0,3,0.230769230769,0.0,3,20,13,10,2,2.23076923077,17.5384615385,3,2,16,3.18083298721,1,43.964,43.964,43.964,2,2.0,2.0,0,0.0,0.0,2,12,1,43.964,2,0,0,18,0.427777777778,1.0,1.0
liedevi,excluded children,anak-anak yang disisihkan,24045,0,1,0,0,0,1,0,0,0,1,62,315.31,164.2,19549.05,444,9.15,7.41,4061.23,429,13.54,10.58,5807.41,458,3.54,2.19,1623.01,28,4.22,3.59,118.23,494,6.92,4.63,3417.33,28,12.51,4.11,350.18,50,7.76,5.4,388.12,2,11.3,11.3,22.6,3,6.07,5.68,18.2,11,279.92,25.4472727273,20.135,17,1.54545454545,2.0,3,0.272727272727,0.0,2,17,11,11,1,3.36363636364,24.0,1,4,24,3.45943161864,1,10.241,10.241,10.241,2,2.0,2.0,0,0.0,0.0,3,25,1,10.241,2,0,0,22,0.43137254902,2.0,5.0
bellaria,damage to life,dampak pada kehidupan,2500,0,1,0,0,1,0,0,0,0,2,6,725.07,670.47,4350.4,54,9.12,7.81,492.74,15,8.95,7.92,134.26,106,4.49,2.64,475.86,9,8.11,6.05,73.02,80,5.44,4.06,434.9,67,6.66,4.67,446.14,108,8.31,4.2,897.38,19,14.55,4.08,276.4,53,13.92,5.58,737.92,16,337.031,21.0644375,14.7035,28,1.75,2.0,3,0.1875,0.0,3,14,16,14,0,2.75,24.5625,2,2,22,3.8521687236,1,7.168,7.168,7.168,2,2.0,2.0,0,0.0,0.0,3,21,1,7.168,2,0,0,15,0.609126984127,3.0,5.0
adinezia,mutual accountability,akuntabilitas yang sama,12265,0,1,0,0,0,1,0,0,0,1,4,3303.32,2414.13,13213.29,290,11.38,9.4,3299.7,239,14.5,12.11,3466.56,219,3.45,2.49,754.5,89,4.61,4.14,410.56,364,5.15,4.56,1875.86,40,7.6,4.59,303.97,137,6.77,4.59,928.0,64,3.36,2.87,215.2,3,4.61,4.09,13.84,14,412.623,29.4730714286,19.169,21,1.5,2.0,4,0.285714285714,0.0,2,21,14,9,2,2.28571428571,20.9285714286,5,2,21,2.83523774531,2,17.075,8.5375,8.5375,2,1.0,1.0,0,0.0,0.0,3,23,2,10.168,1,0,0,20,0.574242182938,3.0,3.0
nyoman.sudarsana,sincere gratitude,ucapan terimakasih yang tulus,20945,1,0,0,0,0,0,1,0,0,1,59,812.25,459.11,47922.58,525,30.44,23.02,15978.76,316,37.08,31.02,11716.78,226,11.21,6.38,2534.49,89,20.46,13.3,1821.07,339,16.57,11.12,5617.55,2,41.39,41.39,82.77,5,61.39,61.77,306.96,4,49.64,39.86,198.56,3,71.87,72.31,215.6,13,381.477,29.3443846154,23.582,24,1.84615384615,2.0,0,0.0,0.0,2,17,13,7,2,4.23076923077,25.3846153846,4,4,23,2.56544837182,1,34.324,34.324,34.324,2,2.0,2.0,0,0.0,0.0,4,29,1,34.324,2,0,0,22,0.55424426824,3.0,5.0
haris_ibrahimm,acceptable risk,risiko yang bisa diterima,4460,1,0,0,0,1,0,0,0,0,1,7,755.54,412.18,5288.77,97,19.15,13.62,1857.64,99,20.32,16.38,2011.51,70,5.08,3.5,355.45,14,6.2,4.75,86.73,82,7.7,6.15,631.2,2,52.04,52.04,104.08,0,,,0.0,0,,,0.0,4,24.7,15.01,98.78,18,284.945,15.8302777778,11.783,31,1.72222222222,2.0,2,0.111111111111,0.0,2,15,18,9,1,3.88888888889,25.0555555556,8,4,26,2.57243125132,1,13.574,13.574,13.574,2,2.0,2.0,0,0.0,0.0,4,25,1,13.574,2,0,0,20,0.505185185185,3.0,5.0
sekaryas,inject cash,bantuan dana,305,0,1,0,0,1,0,0,0,0,2,1,449.88,449.88,449.88,11,22.68,12.3,249.53,3,28.79,28.84,86.36,6,4.18,4.05,25.09,1,6.04,6.04,6.04,6,13.02,10.31,78.13,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,14,294.264,21.0188571429,13.848,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,11,14,9,1,2.35714285714,16.2142857143,4,2,13,2.89629152905,1,6.912,6.912,6.912,2,2.0,2.0,0,0.0,0.0,2,12,1,6.912,2,0,0,9,0.482323232323,1.0,3.0
reebee,unusually mild,sangat lembut,345,0,1,0,0,0,1,0,0,0,1,1,990.22,990.22,990.22,9,15.74,7.17,141.63,6,40.08,21.38,240.49,6,8.21,6.41,49.25,2,8.41,8.41,16.81,6,11.87,8.24,71.24,1,38.66,38.66,38.66,9,17.35,10.22,156.15,0,,,0.0,6,4.72,5.27,28.31,9,276.177,30.6863333333,26.19,10,1.11111111111,1.0,6,0.666666666667,1.0,2,14,9,4,1,2.44444444444,15.4444444444,6,2,13,1.44661666763,1,38.572,38.572,38.572,1,1.0,1.0,0,0.0,0.0,2,13,1,38.572,1,0,0,12,0.518925518926,1.0,1.0
fazil.miswari,magnitude,besarnya,4320,1,0,0,0,0,1,0,0,0,1,12,829.11,484.32,9949.3,105,26.15,24.44,2745.81,97,25.28,17.47,2451.68,88,7.46,3.94,656.61,14,15.29,5.43,214.07,104,12.65,7.04,1315.82,7,46.42,29.2,324.91,8,26.57,18.97,212.57,10,7.23,1.03,72.31,16,14.94,9.53,239.02,14,319.221,22.8015,14.602,22,1.57142857143,2.0,3,0.214285714286,0.0,1,9,14,6,1,1.07142857143,7.78571428571,4,1,6,2.32486295762,4,75.757,18.93925,19.183,4,1.0,1.0,2,0.5,0.5,1,8,4,24.464,1,0,0,9,0.490740740741,1.0,4.0
diniq,dead explosion,ledakan bunuh diri,4425,0,1,0,0,0,1,0,0,0,1,16,1135.58,764.02,18169.23,114,28.54,21.71,3253.78,64,35.72,26.28,2285.92,83,19.21,11.09,1594.78,37,24.63,13.38,911.15,92,10.11,6.89,929.9,51,27.03,16.91,1378.47,97,27.19,12.83,2636.99,41,13.58,8.65,556.86,59,11.07,9.16,653.37,16,287.763,17.9851875,14.795,24,1.5,2.0,6,0.375,0.0,2,14,16,9,1,2.4375,19.0,7,2,17,2.6467822216,1,45.103,45.103,45.103,1,1.0,1.0,0,0.0,0.0,3,18,1,45.103,1,0,0,14,0.486772486772,1.0,3.0
azul_fickar,bodies recovered,badan terpulihkan,2230,1,0,0,0,1,0,0,0,0,2,11,750.86,284.42,8259.43,43,37.44,27.71,1609.96,39,31.19,24.85,1216.23,55,10.01,6.8,550.33,9,18.79,12.91,169.1,91,10.21,8.31,929.01,45,21.84,10.53,983.02,47,26.44,14.29,1242.59,28,16.86,9.58,472.19,5,34.74,20.01,173.72,17,430.159,25.3034705882,12.335,29,1.70588235294,2.0,3,0.176470588235,0.0,2,16,17,14,1,2.47058823529,18.9411764706,3,3,23,3.69011651759,1,22.539,22.539,22.539,2,2.0,2.0,0,0.0,0.0,2,17,1,22.539,2,0,0,14,0.46887254902,1.0,5.0
candra,training of technical local authorities,pelatihan,2470,1,0,0,0,0,1,0,0,0,1,1,1889.1,1889.1,1889.1,48,15.59,13.66,748.11,48,10.88,9.89,522.29,33,3.52,3.42,116.02,5,4.72,4.34,23.58,47,7.28,6.79,342.29,0,,,0.0,1,18.74,18.74,18.74,0,,,0.0,0,,,0.0,12,331.451,27.6209166667,18.3595,16,1.33333333333,1.0,6,0.5,0.0,5,39,12,10,4,3.83333333333,30.75,2,4,32,3.25162916739,1,10.332,10.332,10.332,2,2.0,2.0,0,0.0,0.0,1,9,1,10.332,2,0,0,34,0.573005698006,3.0,3.0
liedevi,unanswerable questions,pertanyaan yang tidak terjawab,24045,0,1,0,0,0,1,0,0,0,1,62,315.31,164.2,19549.05,444,9.15,7.41,4061.23,429,13.54,10.58,5807.41,458,3.54,2.19,1623.01,28,4.22,3.59,118.23,494,6.92,4.63,3417.33,28,12.51,4.11,350.18,50,7.76,5.4,388.12,2,11.3,11.3,22.6,3,6.07,5.68,18.2,17,214.473,12.6160588235,12.572,31,1.82352941176,2.0,2,0.117647058824,0.0,2,22,17,9,2,4.41176470588,32.1176470588,4,5,34,2.98423416465,2,22.76,11.38,11.38,3,1.5,1.5,1,0.5,0.5,4,30,2,10.66,2,0,0,26,0.50101010101,3.0,5.0
mardhika,responders,partisipan,4680,0,1,0,0,1,0,0,0,0,1,2,2495.32,2495.32,4990.64,63,22.56,14.31,1421.51,23,26.37,20.76,606.52,42,8.33,5.9,349.74,7,9.13,9.05,63.92,89,10.7,8.65,952.06,59,8.5,6.44,501.39,64,9.08,6.11,581.27,38,5.71,4.31,216.85,18,8.08,7.15,145.38,16,303.478,18.967375,8.995,26,1.625,2.0,3,0.1875,0.0,1,10,16,9,1,1.0625,9.3125,7,1,9,2.6467822216,1,45.042,45.042,45.042,2,2.0,2.0,0,0.0,0.0,1,10,1,45.042,2,0,0,10,0.516666666667,1.0,1.0
