source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
symptoms,gejala-gejala,15,134.619,8.9746,5.919,29,1.933333333,2,0,0,0,1,8,15,3,1,1,6.866666667,12,1,6,0.905587262,2,13.109,6.5545,6.5545,4,2,2,0,0,0,1,13,2,0,13,0,3,5
district-rural,daerah pedesaan,14,285.777,20.41264286,14.7605,23,1.642857143,2,3,0.214285714,0,1,14,14,12,1,1.714285714,14.92857143,3,1,18,3.589898095,1,7.866,7.866,7.866,2,2,2,0,0,0,2,15,1,0,13,0.471428571,2,3
underlying disaster risk factors,faktor resiko yang mendasari bencana,14,637.772,45.55514286,32.029,23,1.642857143,2,3,0.214285714,0,4,32,14,12,3,4.428571429,32.21428571,2,5,35,3.521640636,1,118.583,118.583,118.583,2,2,2,0,0,0,5,36,1,0,31,0.62645934,,4
massive manhunt,perburuan orang besar-besaran,15,374.168,24.94453333,21.632,27,1.8,2,1,0.066666667,0,2,15,15,9,2,2.733333333,25.73333333,4,2,23,2.973557262,2,87.524,43.762,43.762,4,2,2,0,0,0,3,29,2,0,26,0.426491516,3,5
building resilience to hazards,membangun ketahanan terhadap ancaman bahaya,17,352.921,20.76005882,19.89,29,1.705882353,2,1,0.058823529,0,4,30,17,10,2,4,34.88235294,8,4,35,2.675698135,1,24.871,24.871,24.871,2,2,2,0,0,0,5,43,1,0,34,0.50620155,3,3
economic downturn,penurunan ekonomi,13,194.593,14.96869231,8.916,25,1.923076923,2,1,0.076923077,0,2,17,13,4,2,2.076923077,17.53846154,10,2,17,1.145110414,10,151.409,15.1409,10.1095,20,2,2,0,0,0,2,17,10,1,15,0.513071895,3,5
bushfire,kebakaran hutan,15,353.245,23.54966667,18.668,25,1.666666667,2,3,0.2,0,1,8,15,9,1,2.133333333,15.26666667,5,2,13,2.977217001,3,91.38,30.46,18.668,6,2,2,0,0,0,2,15,3,0,13,0.413888889,2,5
faith based organization (FBO),organisasi berbasis iman,10,172.069,17.2069,15.902,15,1.5,2,4,0.4,0,4,30,10,5,1,2.7,25.7,4,2,20,,1,13.509,13.509,13.509,1,1,1,1,1,1,3,24,1,0,24,0.616666667,,4
irrigation systems,sistem pengairan,24,337.969,14.08204167,10.2535,45,1.875,2,0,0,0,2,18,24,6,2,2.125,15.54166667,17,2,14,1.491556009,3,70.861,23.62033333,12.635,6,2,2,0,0,0,2,16,3,0,17,0.523148148,3,5
markets,pasae,16,87.519,5.4699375,3.946,25,1.5625,2,3,0.1875,0,1,7,16,3,1,1,5.0625,14,1,5,0.668564443,1,3.388,3.388,3.388,0,0,0,2,2,2,1,5,1,0,5,0.561904762,3,5
structural measures,ukuran struktural,11,238.324,21.66581818,11.048,18,1.636363636,2,4,0.363636364,0,2,19,11,6,2,2,18.90909091,6,2,17,2.049452073,6,70.61,11.76833333,10.91,11,1.833333333,2,1,0.166666667,0,2,17,6,1,14,0.662459316,1,3
financing instruments,perangkat pembiayaan,24,716.667,29.861125,19.217,39,1.625,2,2,0.083333333,0,2,21,24,10,2,2.166666667,19.95833333,12,2,20,2.603074189,1,113.269,113.269,113.269,2,2,2,0,0,0,2,20,1,0,18,0.478042328,3,5
give online,memberikan online,12,344.788,28.73233333,25.0525,19,1.583333333,2,3,0.25,0,2,11,12,10,1,2.666666667,20,2,3,21,3.251629167,1,12.949,12.949,12.949,2,2,2,0,0,0,2,17,1,0,9,0.634383046,2,5
a sudden-onset disaster,sebuah bencana yang tiba-tiba terjadi,8,232.935,29.116875,26.394,14,1.75,2,2,0.25,0,3,23,8,6,2,4,29.375,2,5,37,2.5,2,20.126,10.063,10.063,4,2,2,0,0,0,5,37,2,1,27,0.584361535,3,5
congratulatory message,pesan meberikan selamat,20,391.26,19.563,11.4085,38,1.9,2,1,0.05,0,2,22,20,10,1,3.05,20.45,7,3,20,2.839353872,1,20.581,20.581,20.581,1,1,1,1,1,1,3,23,1,0,21,0.507905138,3,4
refugee emergencies,keadaan darurat pengungsi,17,460.119,27.06582353,21.257,30,1.764705882,2,2,0.117647059,0,2,19,17,7,1,2.235294118,19.47058824,6,2,17,2.498077547,3,49.617,16.539,15.261,5,1.666666667,2,0,0,0,3,25,3,0,19,0.50877193,3,3
reunified,kembali bersatu,18,386.844,21.49133333,18.668,35,1.944444444,2,0,0,0,1,9,18,7,1,2.055555556,17.72222222,8,2,17,2.281036113,1,48.543,48.543,48.543,2,2,2,0,0,0,2,15,1,0,12,0.511111111,3,5
flash flood,banjir bandang,14,190.679,13.61992857,10.9235,27,1.928571429,2,0,0,0,2,11,14,7,0,2.142857143,14.14285714,8,2,14,2.093069208,8,120.869,15.108625,11.3365,15,1.875,2,0,0,0,2,14,8,1,13,0.495670996,3,5
complex supply chains,rantai suplai kompleks,20,581.635,29.08175,22.6645,32,1.6,2,3,0.15,0,3,21,20,11,2,3.7,26.2,8,4,28,2.88418372,1,13.312,13.312,13.312,2,2,2,0,0,0,3,22,1,0,17,0.553391053,3,5
relocate,memindahan lokasi,17,308.022,18.11894118,11.647,31,1.823529412,2,1,0.058823529,0,1,8,17,9,1,1.411764706,11.82352941,8,1,8,2.558051077,1,10.917,10.917,10.917,2,2,2,0,0,0,2,17,1,0,13,0.455882353,3,5
programming,pemograman,14,253.514,18.10814286,15.707,24,1.714285714,2,2,0.142857143,0,1,11,14,5,1,1.071428571,11.21428571,9,1,11,1.62668885,2,52.179,26.0895,26.0895,3,1.5,1.5,1,0.5,0.5,1,10,2,0,5,0.800757576,3,5
biological vector-borne disease risk,resiko penyakit biologis,8,259.368,32.421,28.512,12,1.5,2,2,0.25,0,4,36,8,3,3,4,31,6,4,31,1.061278124,1,26.713,26.713,26.713,2,2,2,0,0,0,3,24,1,0,29,0.615253411,1,1
emerging priority fields,lingkup prioritas gawat,11,387.833,35.25754545,33.859,16,1.454545455,2,5,0.454545455,0,3,24,11,10,2,3.363636364,26.09090909,2,4,28,3.418295834,1,38.448,38.448,38.448,2,2,2,0,0,0,3,23,1,0,15,0.587819186,2,1
injured explosion,terluka karena ledakan,13,300.835,23.14115385,15.054,21,1.615384615,2,2,0.153846154,0,2,17,13,9,2,2.769230769,20.30769231,4,3,20,2.931208949,2,69.602,34.801,34.801,4,2,2,0,0,0,3,22,2,0,18,0.481410746,1,3
inquired,bertanya,12,274.487,22.87391667,15.895,20,1.666666667,2,3,0.25,0,1,8,12,8,1,1.083333333,9.833333333,3,1,8,3.026986833,3,107.49,35.83,30.959,5,1.666666667,2,1,0.333333333,0,1,8,3,1,8,0.416666667,3,5
floridan aquifer,floridan aquifer,3,89.279,29.75966667,30.629,3,1,1,3,1,1,2,16,3,3,1,2,15.66666667,1,2,16,1.584962501,1,30.629,30.629,30.629,1,1,1,1,1,1,2,16,1,1,0,1,1,5
expansion of pests and diseases,perluasan hama dan penyakit,15,500.612,33.37413333,30.293,24,1.6,2,5,0.333333333,0,5,31,15,10,2,3.6,26.6,4,4,28,3.106890596,2,82.421,41.2105,41.2105,4,2,2,0,0,0,4,27,2,0,24,0.608358517,1,3
safety,keselamatan,17,192.271,11.31005882,8.1,33,1.941176471,2,0,0,0,1,6,17,3,0,1,9,9,1,8,1.253297578,7,51.004,7.286285714,8.166,13,1.857142857,2,0,0,0,1,11,7,0,8,0.593434343,3,5
leave town,kota tinggal,17,185.662,10.92129412,9.714,31,1.823529412,2,1,0.058823529,0,2,10,17,4,0,2.117647059,16.41176471,14,2,17,0.951994082,1,8.047,8.047,8.047,0,0,0,1,1,1,2,12,1,0,11,0.494444444,3,1
heart praying,berdoa khusyuk,17,212.041,12.473,11.317,28,1.647058824,2,2,0.117647059,0,2,13,17,8,1,2.764705882,15.82352941,8,3,17,2.395998871,1,5.259,5.259,5.259,2,2,2,0,0,0,2,14,1,0,12,0.513919414,1,3
small-scale disaster,bencana berskala kecil,18,343.042,19.05788889,11.332,35,1.944444444,2,0,0,0,2,20,18,5,1,2.777777778,18.44444444,10,3,19,1.79608856,3,48.758,16.25266667,16.291,6,2,2,0,0,0,3,22,3,0,20,0.562121212,3,5
compatible mechanisms,sesuai mekanisme,12,191.681,15.97341667,17.378,20,1.666666667,2,2,0.166666667,0,2,21,12,7,2,3.166666667,22.33333333,5,3,21,2.450825795,1,29.546,29.546,29.546,2,2,2,0,0,0,2,16,1,0,11,0.615891053,3,3
regularly,secara berkala,19,419.861,22.09794737,12.924,31,1.631578947,2,3,0.157894737,0,1,9,19,7,1,1.894736842,13.05263158,9,2,14,2.220068302,4,38.588,9.647,9.7905,6,1.5,1.5,1,0.25,0,2,14,4,0,10,0.570899471,3,5
bombings saddened,pengeboman menyedihkan,8,254.867,31.858375,23.9295,14,1.75,2,0,0,0,2,17,8,4,2,2.25,22.125,5,2,22,1.548794941,5,96.178,19.2356,23.103,9,1.8,2,0,0,0,2,22,5,1,18,0.564171123,1,4
congratulatory message,pesan yang berisi ucapan selamat,20,391.26,19.563,11.4085,38,1.9,2,1,0.05,0,2,22,20,10,1,3.05,20.45,7,3,20,2.839353872,1,44.936,44.936,44.936,2,2,2,0,0,0,5,32,1,0,26,0.548430736,3,5
readiness,kesiapan,19,309.076,16.26715789,10.002,31,1.631578947,2,1,0.052631579,0,1,9,19,3,1,1.210526316,9.473684211,17,1,8,0.590723919,17,235.803,13.87076471,7.038,29,1.705882353,2,0,0,0,1,8,17,1,7,0.564814815,3,5
debris,"sampah, limbah",16,177.381,11.0863125,9.628,28,1.75,2,0,0,0,1,6,16,5,1,1.0625,8.25,7,1,5,1.921179692,1,4.979,4.979,4.979,2,2,2,0,0,0,2,14,1,0,13,0.325396825,3,3
nutrition-monitoring equipment,nutrisi-peralatan pemantaun,15,400.473,26.6982,20.75,21,1.4,1,5,0.333333333,0,2,30,15,12,2,3.066666667,27.4,3,3,28,3.456564762,1,74.893,74.893,74.893,0,0,0,1,1,1,2,27,1,0,20,0.673749188,3,1
vocational training,pelatihan kejuruan,14,242.533,17.32378571,16.5205,27,1.928571429,2,1,0.071428571,0,2,19,14,4,2,2,18.42857143,9,2,18,1.429911171,9,147.436,16.38177778,15.813,18,2,2,0,0,0,2,18,9,1,14,0.627290448,3,5
missing explosion,peledakan terlewatkan,13,233.016,17.92430769,13.864,24,1.846153846,2,0,0,0,2,17,13,9,2,2.846153846,20,5,3,19,2.807390451,1,13.455,13.455,13.455,2,2,2,0,0,0,2,21,1,0,18,0.377404295,1,3
breaking suspect,merusak tersangka,10,256.96,25.696,16.6615,12,1.2,1.5,6,0.6,0,2,16,10,8,2,2.1,19.9,3,2,19,2.846439345,1,8.631,8.631,8.631,2,2,2,0,0,0,2,17,1,0,14,0.679738562,1,1
temporary settlement,keheningan sementara,16,486.711,30.4194375,21.953,25,1.5625,2,5,0.3125,0,2,20,16,6,1,1.9375,20.25,8,2,22,2,1,92.24,92.24,92.24,1,1,1,1,1,1,2,20,1,0,16,0.566666667,3,1
shelter interventions,bantuan penampungan,13,360.875,27.75961538,12.333,21,1.615384615,2,5,0.384615385,0,2,21,13,9,2,2.461538462,25.46153846,5,2,22,2.807390451,1,74.943,74.943,74.943,1,1,1,1,1,1,2,19,1,0,18,0.422723475,1,3
chemical disinfection,disinfeksi kimia,12,389.963,32.49691667,17.322,23,1.916666667,2,0,0,0,2,21,12,6,2,2.333333333,18.91666667,5,2,16,2.499698143,5,73.676,14.7352,14.453,9,1.8,2,0,0,0,2,16,5,1,17,0.615891053,3,3
sincere appreciation,apresiasi sopan,20,544.542,27.2271,21.693,36,1.8,2,2,0.1,0,2,20,20,10,2,2.65,19.05,7,3,20,2.839353872,1,13.028,13.028,13.028,0,0,0,1,1,1,2,15,1,0,15,0.661111111,3,2
preparedness,siap siaga,17,143.161,8.421235294,8.689,28,1.647058824,2,3,0.176470588,0,1,12,17,5,1,1.058823529,9,12,1,8,1.439254017,1,15.774,15.774,15.774,2,2,2,0,0,0,2,10,1,0,11,0.405555556,3,5
sectors,"sektor, bagian",21,192.16,9.15047619,6.092,37,1.761904762,2,1,0.047619048,0,1,7,21,7,1,1.047619048,8.095238095,11,1,6,2.104043718,1,5.65,5.65,5.65,1,1,1,1,1,1,2,14,1,0,9,0.69047619,3,5
temporary shelters,pemukiman sementara,20,408.882,20.4441,13.255,34,1.7,2,1,0.05,0,2,18,20,7,2,2.5,24.55,7,3,28,2.256779649,1,8.051,8.051,8.051,2,2,2,0,0,0,2,19,1,0,12,0.627290448,3,5
disappearance,ketidakhadiran,19,404.377,21.283,15.385,30,1.578947368,2,7,0.368421053,0,1,13,19,8,1,1.052631579,10,6,1,10,2.589518303,1,10.248,10.248,10.248,2,2,2,0,0,0,1,14,1,0,11,0.687271062,3,5
multiple disciplines,beragam disiplin,17,312.165,18.36264706,10.674,30,1.764705882,2,3,0.176470588,0,2,20,17,12,2,2.117647059,17.52941176,3,3,22,3.4548224,1,10.674,10.674,10.674,2,2,2,0,0,0,2,16,1,0,11,0.624621212,3,5
safety and resilience,ketahanan dan keamanan,16,325.671,20.3544375,19.7045,24,1.5,2,5,0.3125,0,3,21,16,9,1,2.9375,21.375,8,3,22,2.5,1,20.895,20.895,20.895,2,2,2,0,0,0,3,22,1,0,18,0.51024531,3,5
nonstop tabloid fodder,makanan tabloid tanpa henti,7,339.978,48.56828571,50.246,8,1.142857143,1,4,0.571428571,1,3,22,7,7,2,3.714285714,26.71428571,1,4,24,2.807354922,1,35.199,35.199,35.199,0,0,0,1,1,1,4,27,1,0,17,0.562591729,1,1
dam failures,kebocoran bendungan,12,218.395,18.19958333,15.919,21,1.75,2,2,0.166666667,0,2,12,12,8,1,2.083333333,16.08333333,3,2,19,2.855388542,1,15.998,15.998,15.998,2,2,2,0,0,0,2,19,1,0,16,0.426608187,3,5
public awareness,kesadaran masyarakat,18,248.925,13.82916667,10.79,34,1.888888889,2,0,0,0,2,16,18,4,1,2,17.88888889,9,2,20,1.493213364,9,142.858,15.87311111,14.118,16,1.777777778,2,0,0,0,2,20,9,1,17,0.447222222,,5
causalities,kerusakan,16,283.284,17.70525,17.308,29,1.8125,2,2,0.125,0,1,11,16,9,1,1.9375,14.6875,3,3,21,2.983458593,1,4.814,4.814,4.814,2,2,2,0,0,0,1,9,1,0,9,0.519360269,3,2
civilian assets,aset penduduk,20,443.591,22.17955,11.5275,35,1.75,2,2,0.1,0,2,15,20,8,2,2.15,12.4,12,2,10,2.070950594,2,75.112,37.556,37.556,3,1.5,1.5,0,0,0,2,13,2,0,14,0.441452991,,5
alive rubble,puing yang tersisa,12,294.953,24.57941667,22.227,20,1.666666667,2,2,0.166666667,0,2,12,12,9,1,2.416666667,17.83333333,4,2,16,2.918295834,1,14.594,14.594,14.594,2,2,2,0,0,0,3,18,1,0,15,0.5,1,2
volcanic eruption,erupsi volkanik,24,381.999,15.916625,11.973,42,1.75,2,1,0.041666667,0,2,17,24,10,2,2.458333333,17.375,8,2,15,2.740601563,1,6.334,6.334,6.334,2,2,2,0,0,0,2,15,1,0,15,0.542973856,3,5
health system capabilities,kemampuan sistem kesehatan,17,400.342,23.54952941,19.053,32,1.882352941,2,1,0.058823529,0,3,26,17,3,2,3.058823529,26.76470588,12,3,26,1.086312841,12,210.013,17.50108333,19.2675,23,1.916666667,2,0,0,0,3,26,12,1,19,0.59775641,3,5
local government facilities,fasilitas pemerintah daerah,10,142.026,14.2026,12.577,19,1.9,2,1,0.1,0,3,27,10,5,2,3,26.9,4,3,27,2.121928095,4,51.75,12.9375,12.3,8,2,2,0,0,0,3,27,4,1,23,0.559964727,3,5
epidemic measures,pengukuran epidemi,20,554.484,27.7242,19.325,33,1.65,2,6,0.3,0,2,17,17,13,2,2,16.15,3,2,15,3.617809684,1,35.985,35.985,35.985,1,1,1,1,1,1,2,18,1,0,16,0.581263617,1,1
building codes,sandi-sandi bangunan,13,306.87,23.60538462,10.104,23,1.769230769,2,2,0.153846154,0,2,14,13,6,0,2.076923077,15.15384615,7,2,13,2.034940914,1,47.838,47.838,47.838,0,0,0,2,2,2,2,20,1,0,17,0.532142857,,1
operation plan,rencana pelaksanaan,20,239.071,11.95355,9.1655,35,1.75,2,2,0.1,0,2,14,20,6,1,2,15.65,14,2,15,1.556779649,2,18.337,9.1685,9.1685,4,2,2,0,0,0,2,19,2,0,15,0.594402673,3,5
thematic coordination systems,jaringan koordinasi bidang,17,372.184,21.89317647,17.871,27,1.588235294,2,4,0.235294118,0,3,29,17,6,3,3,24.94117647,11,3,25,1.94471679,1,41.235,41.235,41.235,1,1,1,1,1,1,3,26,1,0,19,0.53088291,3,2
consumable goods,barang yang bisa di konsumsi,20,393.935,19.69675,14.807,31,1.55,2,7,0.35,0,2,16,20,10,1,3.15,21.45,7,3,18,2.863865122,1,16.656,16.656,16.656,1,1,1,1,1,1,5,28,1,0,22,0.516865079,3,3
programming,pemrograman,14,253.514,18.10814286,15.707,24,1.714285714,2,2,0.142857143,0,1,11,14,5,1,1.071428571,11.21428571,9,1,11,1.62668885,9,151.964,16.88488889,16.138,16,1.777777778,2,1,0.111111111,0,1,11,9,1,5,0.767676768,3,5
major storms,badai utama,14,140.76,10.05428571,8.3515,25,1.785714286,2,1,0.071428571,0,2,12,14,3,0,2,11.14285714,9,2,11,1.198117421,4,38.345,9.58625,8.0865,6,1.5,2,1,0.25,0,2,11,4,0,8,0.565656566,3,5
buried alive,terkubur hidup-hidup,15,184.879,12.32526667,11.745,29,1.933333333,2,3,0.2,0,2,12,15,6,0,2.2,19.06666667,8,2,19,1.989898095,3,47.638,15.87933333,15.174,6,2,2,0,0,0,2,20,3,0,15,0.563888889,3,5
unconfirmed reports,laporan gagal,27,589.057,21.81692593,17.989,41,1.518518519,2,7,0.259259259,0,2,19,25,16,2,3.851851852,28.88888889,9,4,31,3.476023613,1,15.706,15.706,15.706,1,1,1,1,1,1,2,13,1,0,16,0.422739541,3,3
deepest gratitude,rasa terima kasih mendalam,16,328.205,20.5128125,16.036,31,1.9375,2,1,0.0625,0,2,17,16,14,2,4.375,30.8125,2,4,25,3.75,1,10.42,10.42,10.42,2,2,2,0,0,0,4,26,1,0,22,0.514077426,3,5
information,keterangan,21,203.141,9.673380952,5.338,40,1.904761905,2,0,0,0,1,11,21,2,1,1,9.047619048,20,1,9,0.276195428,1,7.175,7.175,7.175,2,2,2,0,0,0,1,10,1,0,8,0.524242424,3,5
rock falls,batu berjatuhan,15,258.47,17.23133333,9.421,25,1.666666667,2,4,0.266666667,0,2,10,15,10,0,1.933333333,11.66666667,6,2,10,2.872905595,1,7.26,7.26,7.26,1,1,1,1,1,1,2,15,1,0,13,0.277777778,3,5
huge explosion,ledakan maha dahsyat,15,171.863,11.45753333,9.906,25,1.666666667,2,1,0.066666667,0,2,14,15,5,1,2.066666667,13.73333333,9,2,13,1.738268928,1,17.884,17.884,17.884,1,1,1,0,0,0,3,20,1,0,18,0.402380952,3,5
health education,"pendidikan kesehatan, edukasi kesehatan",16,199.734,12.483375,8.624,31,1.9375,2,0,0,0,2,16,16,3,1,2.1875,21.6875,14,2,20,0.668564443,1,8.827,8.827,8.827,2,2,2,0,0,0,4,39,1,0,29,0.505001943,3,5
socio natural,sosio alamiah,16,227.079,14.1924375,11.633,26,1.625,2,4,0.25,0,2,13,16,11,2,1.9375,12.375,3,2,13,3.4548224,1,8.161,8.161,8.161,1,1,1,0,0,0,2,13,1,0,7,0.701923077,3,2
hygiene practices,praktik menjaga kesehatan,11,287.734,26.15763636,20.859,21,1.909090909,2,2,0.181818182,0,2,17,11,8,2,2.272727273,18.54545455,4,2,18,2.732158891,1,31.937,31.937,31.937,2,2,2,0,0,0,3,25,1,0,21,0.589738562,3,5
underlying disaster risk factors,faktor risiko bencana yang tersembunyi,14,637.772,45.55514286,32.029,23,1.642857143,2,3,0.214285714,0,4,32,14,12,3,4.428571429,32.21428571,2,5,35,3.521640636,1,106.508,106.508,106.508,1,1,1,1,1,1,5,38,1,0,33,0.641081871,,3
contingency planning,kemungkinan perencanaan,11,478.989,43.54445455,25.233,15,1.363636364,1,4,0.363636364,0,2,20,11,10,2,2.272727273,21,2,2,20,3.277613437,1,25.233,25.233,25.233,0,0,0,2,2,2,2,23,1,0,17,0.635841695,3,1
early recovery monitoring,pemantauan pemulihan dini,16,461.816,28.8635,24.448,29,1.8125,2,1,0.0625,0,3,25,16,8,2,3,24.8125,7,3,25,2.521782222,7,159.653,22.80757143,19.99,13,1.857142857,2,0,0,0,3,25,7,1,22,0.5,3,5
someone captured,seseorang yang tertangkap,15,233.291,15.55273333,11.128,25,1.666666667,2,2,0.133333333,0,2,16,15,5,1,2.066666667,19.6,5,2,20,2.041946032,1,6.614,6.614,6.614,1,1,1,0,0,0,3,25,1,0,17,0.575,3,5
trapped,"terjebak, terperangkap, terjerat",17,257.115,15.12441176,8.649,29,1.705882353,2,0,0,0,1,7,17,3,0,1.117647059,10.82352941,10,1,8,1.221047785,1,12.757,12.757,12.757,2,2,2,0,0,0,3,32,1,0,26,0.490178571,3,5
switching facilities,menukar fasilitas,17,471.068,27.70988235,16.402,29,1.705882353,2,2,0.117647059,0,2,20,17,15,2,2,18.52941176,2,2,17,3.852168724,2,25.597,12.7985,12.7985,3,1.5,1.5,0,0,0,2,17,2,1,12,0.511655773,1,3
calamities,"bencana, malapetaka",15,287.082,19.1388,15.339,28,1.866666667,2,1,0.066666667,0,1,10,15,5,1,1.133333333,8.466666667,11,1,7,1.369974075,1,19.817,19.817,19.817,2,2,2,0,0,0,2,19,1,0,14,0.454385965,3,5
provision of material,penyediaan bahan,13,250.083,19.23715385,16.777,20,1.538461538,2,5,0.384615385,0,3,21,13,8,2,2.076923077,18.07692308,6,2,17,2.507380102,1,9.925,9.925,9.925,2,2,2,0,0,0,2,16,1,0,16,0.442460317,3,5
therapeutic feeding,makanan terapeutik,12,484.704,40.392,37.8165,16,1.333333333,2,5,0.416666667,0,2,19,12,9,2,2.833333333,22.5,3,3,28,3.022055209,1,41.264,41.264,41.264,1,1,1,1,1,1,2,18,1,0,16,0.527290448,1,3
girl died,anak perempuan mati,16,198.232,12.3895,9.0035,28,1.75,2,2,0.125,0,2,9,16,10,0,2.6875,19.5625,4,3,24,3,1,8.661,8.661,8.661,1,1,1,0,0,0,3,19,1,0,17,0.385964912,1,5
emergency management,pengelolaan darurat,14,192.769,13.76921429,15.083,25,1.785714286,2,1,0.071428571,0,2,20,14,10,2,2.142857143,19.92857143,4,2,17,3.093069208,1,8.325,8.325,8.325,2,2,2,0,0,0,2,19,1,0,15,0.567153996,3,5
disaster awareness,pengetahuan tentang bencana alam,22,400.774,18.217,14.6535,33,1.5,1.5,5,0.227272727,0,2,18,22,12,2,2.545454545,19.95454545,7,3,22,3.111636871,1,28.921,28.921,28.921,2,2,2,0,0,0,4,32,1,0,26,0.482638889,3,5
radio logs,catatan radio,9,197.247,21.91633333,14.337,18,2,2,0,0,0,2,10,9,3,0,2.111111111,12.77777778,5,2,13,1.351644115,5,97.659,19.5318,12.541,10,2,2,0,0,0,2,13,5,1,11,0.51025641,2,4
public awareness raising,keamanan publik,20,517.18,25.859,24.2365,34,1.7,2,6,0.3,0,3,24,20,14,2,2.95,30.45,4,3,32,3.58418372,1,13.629,13.629,13.629,0,0,0,2,2,2,2,15,1,0,19,0.527777778,1,1
disaster database,basis data bencana,16,478.684,29.91775,18.079,27,1.6875,2,2,0.125,0,2,17,16,8,2,2.8125,18.875,4,3,18,2.780639062,4,63.348,15.837,12.0155,5,1.25,1.5,2,0.5,0.5,3,18,4,1,12,0.651960784,3,2
run massive,berjalan secara besar-besaran,12,496.947,41.41225,36.693,18,1.5,1.5,5,0.416666667,0,2,11,12,12,1,2.416666667,20.08333333,1,2,23,3.700439718,1,53.586,53.586,53.586,2,2,2,0,0,0,3,29,1,0,23,0.483057173,1,3
clearance of mines,bebas dari ranjau,21,508.655,24.22166667,20.132,34,1.619047619,2,6,0.285714286,0,3,18,21,12,1,2.19047619,19.04761905,8,2,19,3.058984089,1,8.243,8.243,8.243,2,2,2,0,0,0,3,17,1,0,15,0.555010893,1,2
transportation plan,rencana transportasi,18,279.637,15.53538889,9.5,34,1.888888889,2,0,0,0,2,19,18,5,1,2,20.55555556,13,2,20,1.386274094,13,117.325,9.025,8.62,26,2,2,0,0,0,2,20,13,1,16,0.713157895,3,5
make donation,mendonasi,12,198.341,16.52841667,13.6235,21,1.75,2,2,0.166666667,0,2,13,12,8,1,1.833333333,14.5,3,2,17,2.855388542,1,19.584,19.584,19.584,2,2,2,0,0,0,1,9,1,0,6,0.724460724,3,5
sufficient warning,pemberitaan yang minim,20,410.775,20.53875,12.853,28,1.4,1.5,4,0.2,0,2,18,20,9,2,2.8,20.45,12,3,21,2.170950594,1,15.132,15.132,15.132,1,1,1,1,1,1,3,22,1,0,17,0.582491582,3,1
boys,anak laki laki,19,217.168,11.42989474,9.192,37,1.947368421,2,0,0,0,1,4,19,7,0,2.157894737,13.36842105,11,2,14,2.034572366,2,28.677,14.3385,14.3385,4,2,2,0,0,0,3,14,2,0,14,0,3,5
residences,penduduk,13,148.383,11.41407692,6.946,21,1.615384615,2,4,0.307692308,0,1,10,13,10,1,1.384615385,10.46153846,4,2,14,3.085055103,1,4.009,4.009,4.009,2,2,2,0,0,0,1,8,1,0,8,0.447222222,3,1
complex supply chains,rantai pasokan yang rumit,20,581.635,29.08175,22.6645,32,1.6,2,3,0.15,0,3,21,20,11,2,3.7,26.2,8,4,28,2.88418372,1,51.622,51.622,51.622,2,2,2,0,0,0,4,25,1,0,22,0.485079365,3,3
multiple hazards,bahaya berlapis,13,278.796,21.44584615,15.106,23,1.769230769,2,1,0.076923077,0,2,16,13,7,2,2.153846154,16.30769231,5,2,15,2.499698143,2,19.476,9.738,9.738,4,2,2,0,0,0,2,15,2,0,14,0.609722222,3,4
reconstruction planning,perencanaan rekonstruksi,19,435.846,22.93926316,15.469,32,1.684210526,2,1,0.052631579,0,2,23,19,7,2,2.263157895,23.94736842,6,2,24,2.399537225,6,208.637,34.77283333,18.8125,10,1.666666667,2,0,0,0,2,24,6,1,19,0.574089558,3,5
emergency affected children,anak-anak yang terkena dampak situasi darurat,10,232.963,23.2963,17.467,14,1.4,2,2,0.2,0,3,27,10,9,2,4.9,35.4,2,5,32,3.121928095,1,18.668,18.668,18.668,2,2,2,0,0,0,6,45,1,0,35,0.474074074,2,5
generous donation,menyumbang dengan ikhlas,16,408.786,25.549125,13.8925,31,1.9375,2,0,0,0,2,17,16,12,2,2.4375,18.3125,3,2,18,3.452819531,1,11.167,11.167,11.167,2,2,2,0,0,0,3,24,1,0,17,0.550282234,3,3
killed people,orang yang terbunuh,10,139.657,13.9657,12.3595,18,1.8,2,2,0.2,0,2,13,10,10,0,2.4,17.4,1,2,15,3.321928095,1,12.89,12.89,12.89,2,2,2,0,0,0,3,19,1,0,17,0.253036437,1,3
flood appeal,ketertarikan banjir,10,288.422,28.8422,27.2925,17,1.7,2,2,0.2,0,2,12,10,5,1,2.6,16.9,6,3,17,2.049452073,1,9.542,9.542,9.542,2,2,2,0,0,0,2,19,1,0,17,0.43128655,1,3
